BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Pulaski,23511,10974,46.7
Benton,14663,6844,46.7
Washington,10610,4952,46.7
Garland,10056,4693,46.7
Saline,8532,3982,46.7
Sebastian,8154,3805,46.7
Craighead,6205,2896,46.7
Baxter,5981,2791,46.7
Faulkner,5890,2749,46.7
White,5306,2476,46.7
Jefferson,4652,2171,46.7
Crawford,4271,1993,46.7
Pope,4134,1929,46.7
Lonoke,3779,1763,46.7
Boone,3296,1538,46.7
Cleburne,3117,1454,46.6
Greene,2981,1391,46.7
Miller,2910,1358,46.7
Union,2893,1350,46.7
Independence,2792,1303,46.7
Crittenden,2696,1258,46.7
Mississippi,2495,1164,46.7
Hot Spring,2423,1130,46.6
Carroll,2377,1109,46.7
Ouachita,2013,939,46.6
Van Buren,1963,916,46.7
Polk,1904,888,46.6
Sharp,1900,886,46.6
Columbia,1879,877,46.7
Marion,1832,855,46.7
Logan,1823,850,46.6
Hempstead,1737,810,46.6
Johnson,1731,807,46.6
Conway,1716,800,46.6
Poinsett,1710,798,46.7
St. Francis,1680,784,46.7
Clark,1658,773,46.6
Ashley,1647,768,46.6
Yell,1617,754,46.6
Randolph,1613,752,46.6
Izard,1551,723,46.6
Franklin,1501,700,46.6
Stone,1499,699,46.6
Arkansas,1437,670,46.6
Lawrence,1430,667,46.6
Clay,1419,662,46.7
Drew,1410,658,46.7
Phillips,1397,652,46.7
Fulton,1374,641,46.7
Grant,1312,612,46.6
Jackson,1256,586,46.7
Madison,1206,562,46.6
Cross,1196,558,46.7
Little River,1055,492,46.6
Montgomery,1049,489,46.6
Howard,1024,477,46.6
Chicot,1014,473,46.6
Sevier,949,442,46.6
Pike,941,439,46.7
Bradley,937,437,46.6
Desha,926,432,46.7
Prairie,908,423,46.6
Searcy,875,408,46.6
Scott,871,406,46.6
Perry,845,394,46.6
Lincoln,799,372,46.6
Newton,777,362,46.6
Lee,749,349,46.6
Lafayette,717,334,46.6
Monroe,717,334,46.6
Cleveland,684,319,46.6
Dallas,680,317,46.6
Woodruff,620,289,46.6
Nevada,615,287,46.7
Calhoun,518,241,46.5



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 75+,208405,97236,46.7
