BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Davidson,202373,38545,19.0
Shelby,176153,33551,19.0
Knox,95103,18114,19.0
Hamilton,90958,17324,19.0
Williamson,54025,10289,19.0
Rutherford,52053,9914,19.0
Sevier,27592,5255,19.0
Wilson,26765,5097,19.0
Sullivan,26181,4986,19.0
Montgomery,24353,4638,19.0
Washington,22965,4374,19.0
Sumner,22432,4272,19.0
Madison,19463,3707,19.0
Bradley,17800,3390,19.0
Blount,17665,3364,19.0
Putnam,14346,2732,19.0
Anderson,13696,2608,19.0
Maury,13555,2581,19.0
Coffee,10411,1982,19.0
Hamblen,9463,1802,19.0
Greene,8440,1607,19.0
Robertson,7151,1362,19.0
Loudon,6666,1269,19.0
Dickson,6635,1263,19.0
Roane,6104,1162,19.0
Cumberland,5972,1137,19.0
Gibson,5842,1112,19.0
Bedford,5778,1100,19.0
Jefferson,5521,1051,19.0
Tipton,5169,984,19.0
Dyer,5001,952,19.0
McMinn,4899,933,19.0
Carter,4789,912,19.0
Monroe,4601,876,19.0
Lawrence,4391,836,19.0
Hawkins,4096,780,19.0
Warren,4014,764,19.0
Rhea,4009,763,19.0
Campbell,3733,711,19.0
Weakley,3728,710,19.0
Obion,3630,691,19.0
Franklin,3633,691,19.0
Henry,3597,685,19.0
Marion,3450,657,19.0
Cheatham,3339,635,19.0
Henderson,3209,611,19.0
Cocke,3178,605,19.0
Lincoln,3118,593,19.0
Giles,2976,566,19.0
Marshall,2904,553,19.0
Hardin,2835,539,19.0
Fayette,2645,503,19.0
Claiborne,2644,503,19.0
Carroll,2587,492,19.0
Lauderdale,2573,490,19.0
Humphreys,2346,446,19.0
Overton,1934,368,19.0
McNairy,1916,364,19.0
White,1804,343,19.0
Scott,1793,341,19.0
Smith,1762,335,19.0
Haywood,1625,309,19.0
Hardeman,1609,306,19.0
Macon,1580,300,19.0
Hickman,1570,299,19.0
DeKalb,1567,298,19.0
Unicoi,1402,267,19.0
Johnson,1337,254,19.0
Benton,1257,239,19.0
Stewart,1247,237,19.0
Fentress,1249,237,19.0
Chester,1240,236,19.0
Grainger,1239,235,19.0
Wayne,1163,221,19.0
Sequatchie,1096,208,19.0
Union,1090,207,19.0
Polk,1050,199,19.0
Cannon,1027,195,19.0
Crockett,923,175,19.0
Lewis,914,174,19.0
Decatur,867,165,19.0
Grundy,848,161,19.0
Morgan,837,159,19.0
Bledsoe,766,145,18.9
Meigs,679,129,19.0
Trousdale,647,123,19.0
Houston,584,111,19.0
Jackson,577,109,18.9
Clay,522,99,19.0
Perry,502,95,18.9
Lake,502,95,18.9
Hancock,399,75,18.8
Van Buren,331,63,19.0
Pickett,308,58,18.8
Moore,302,57,18.9



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,1134620,216060,19.0
