BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Miami-Dade,27232,27232,100.0
Broward,18970,18970,100.0
Orange,15677,15677,100.0
Hillsborough,15235,15235,100.0
Palm Beach,12674,12674,100.0
Duval,9953,9953,100.0
Pinellas,8056,8056,100.0
Polk,6467,6467,100.0
Lee,5835,5835,100.0
Seminole,4770,4770,100.0
Brevard,4706,4706,100.0
Pasco,4560,4560,100.0
Volusia,4466,4466,100.0
Leon,3884,3884,100.0
Osceola,3795,3795,100.0
Alachua,3447,3447,100.0
Escambia,3094,3094,100.0
Manatee,3003,3003,100.0
Lake,2803,2803,100.0
Marion,2786,2786,100.0
Sarasota,2702,2702,100.0
St. Lucie,2652,2652,100.0
Collier,2650,2650,100.0
St. Johns,2131,2131,100.0
Clay,2041,2041,100.0
Okaloosa,1942,1942,100.0
Bay,1691,1691,100.0
Santa Rosa,1578,1578,100.0
Hernando,1456,1456,100.0
Indian River,1073,1073,100.0
Martin,1054,1054,100.0
Charlotte,1006,1006,100.0
Citrus,881,881,100.0
Flagler,804,804,100.0
Highlands,710,710,100.0
Nassau,694,694,100.0
Monroe,610,610,100.0
Putnam,596,596,100.0
Columbia,577,577,100.0
Walton,542,542,100.0
Gadsden,454,454,100.0
Sumter,398,398,100.0
Hendry,372,372,100.0
Jackson,371,371,100.0
Suwannee,337,337,100.0
Levy,323,323,100.0
Okeechobee,318,318,100.0
Wakulla,267,267,100.0
DeSoto,267,267,100.0
Baker,256,256,100.0
Hardee,229,229,100.0
Bradford,211,211,100.0
Washington,190,190,100.0
Taylor,153,153,100.0
Madison,144,144,100.0
Holmes,141,141,100.0
Gilchrist,140,140,100.0
Calhoun,113,113,100.0
Dixie,109,109,100.0
Hamilton,97,97,100.0
Union,97,97,100.0
Jefferson,96,96,100.0
Gulf,92,92,100.0
Glades,88,88,100.0
Franklin,73,73,100.0
Liberty,65,65,100.0
Lafayette,64,64,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,194268,194268,100.0
