BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Ada,43464,12586,29.0
Canyon,22643,6557,29.0
Kootenai,17506,5069,29.0
Bonneville,11583,3354,29.0
Bannock,9185,2659,28.9
Twin Falls,8924,2584,29.0
Bonner,5041,1459,28.9
Nez Perce,4879,1412,28.9
Bingham,4641,1343,28.9
Latah,4610,1334,28.9
Madison,4424,1281,29.0
Elmore,3283,950,28.9
Payette,2634,762,28.9
Jefferson,2619,758,28.9
Jerome,2553,739,28.9
Cassia,2363,684,28.9
Blaine,2351,680,28.9
Minidoka,2164,626,28.9
Gem,1937,560,28.9
Idaho,1893,548,28.9
Gooding,1708,494,28.9
Shoshone,1552,449,28.9
Owyhee,1421,411,28.9
Fremont,1404,406,28.9
Boundary,1401,405,28.9
Franklin,1254,363,28.9
Washington,1185,343,28.9
Teton,1164,337,29.0
Benewah,1095,317,28.9
Valley,1093,316,28.9
Lemhi,976,282,28.9
Clearwater,972,281,28.9
Power,833,241,28.9
Boise,827,239,28.9
Caribou,674,195,28.9
Bear Lake,602,174,28.9
Lincoln,592,171,28.9
Custer,509,147,28.9
Adams,485,140,28.9
Lewis,461,133,28.9
Oneida,420,121,28.8
Butte,265,76,28.7
Camas,121,35,28.9
Clark,117,33,28.2



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,179828,52054,28.9
