BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Milwaukee,7740,7740,100.0
Dane,4019,4019,100.0
Waukesha,3121,3121,100.0
Brown,2002,2002,100.0
Racine,1646,1646,100.0
Outagamie,1441,1441,100.0
Kenosha,1370,1370,100.0
Winnebago,1324,1324,100.0
Rock,1288,1288,100.0
Washington,1070,1070,100.0
Marathon,1051,1051,100.0
Sheboygan,914,914,100.0
La Crosse,861,861,100.0
Fond du Lac,826,826,100.0
Walworth,793,793,100.0
Eau Claire,776,776,100.0
Ozaukee,686,686,100.0
Dodge,657,657,100.0
Manitowoc,656,656,100.0
Jefferson,631,631,100.0
Wood,566,566,100.0
Chippewa,486,486,100.0
Sauk,477,477,100.0
St. Croix,477,477,100.0
Portage,466,466,100.0
Columbia,454,454,100.0
Grant,391,391,100.0
Waupaca,374,374,100.0
Calumet,358,358,100.0
Barron,338,338,100.0
Marinette,334,334,100.0
Douglas,328,328,100.0
Monroe,326,326,100.0
Dunn,305,305,100.0
Oneida,304,304,100.0
Shawano,295,295,100.0
Oconto,289,289,100.0
Clark,284,284,100.0
Polk,280,280,100.0
Green,279,279,100.0
Trempealeau,219,219,100.0
Juneau,219,219,100.0
Vernon,216,216,100.0
Door,207,207,100.0
Pierce,201,201,100.0
Lincoln,197,197,100.0
Vilas,173,173,100.0
Iowa,165,165,100.0
Langlade,165,165,100.0
Waushara,158,158,100.0
Kewaunee,157,157,100.0
Jackson,157,157,100.0
Taylor,151,151,100.0
Adams,146,146,100.0
Ashland,127,127,100.0
Marquette,126,126,100.0
Lafayette,125,125,100.0
Washburn,124,124,100.0
Crawford,123,123,100.0
Green Lake,119,119,100.0
Sawyer,118,118,100.0
Burnett,116,116,100.0
Richland,114,114,100.0
Rusk,113,113,100.0
Bayfield,104,104,100.0
Price,101,101,100.0
Buffalo,86,86,100.0
Forest,68,68,100.0
Iron,35,35,100.0
Menominee,33,33,100.0
Florence,31,31,100.0
Pepin,30,30,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,44507,44507,100.0
