BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Jefferson,181791,19765,10.9
Mobile,121811,13244,10.9
Madison,100637,10941,10.9
Montgomery,72600,7893,10.9
Tuscaloosa,61681,6706,10.9
Shelby,55622,6047,10.9
Baldwin,47099,5120,10.9
Lee,45571,4954,10.9
Calhoun,37975,4128,10.9
Morgan,34777,3781,10.9
Etowah,33786,3673,10.9
Houston,32677,3552,10.9
Marshall,30808,3349,10.9
Limestone,29277,3183,10.9
St. Clair,29106,3164,10.9
Talladega,28946,3147,10.9
Elmore,26969,2932,10.9
Lauderdale,25369,2758,10.9
Cullman,23707,2577,10.9
DeKalb,22264,2420,10.9
Walker,20339,2211,10.9
Russell,18283,1987,10.9
Colbert,18190,1977,10.9
Coffee,16211,1762,10.9
Jackson,16196,1760,10.9
Dale,16130,1753,10.9
Autauga,15957,1734,10.9
Chilton,15328,1666,10.9
Blount,15318,1665,10.9
Dallas,13684,1487,10.9
Escambia,12008,1305,10.9
Tallapoosa,11554,1256,10.9
Chambers,11536,1254,10.9
Pike,11242,1222,10.9
Covington,10999,1195,10.9
Franklin,9538,1037,10.9
Marion,9078,987,10.9
Barbour,8923,970,10.9
Lawrence,8918,969,10.9
Geneva,8827,959,10.9
Cherokee,8805,957,10.9
Clarke,8355,908,10.9
Randolph,7425,807,10.9
Bibb,7362,800,10.9
Monroe,7297,793,10.9
Winston,7260,789,10.9
Pickens,7063,767,10.9
Macon,7027,764,10.9
Butler,6902,750,10.9
Marengo,6533,710,10.9
Washington,5387,585,10.9
Henry,5217,567,10.9
Hale,5144,559,10.9
Fayette,4710,512,10.9
Cleburne,4481,487,10.9
Lamar,4402,478,10.9
Choctaw,4386,476,10.9
Conecuh,4364,474,10.9
Sumter,4357,473,10.9
Crenshaw,4285,465,10.9
Clay,4199,456,10.9
Bullock,4017,436,10.9
Coosa,3876,421,10.9
Lowndes,3817,415,10.9
Wilcox,3736,406,10.9
Perry,3531,383,10.8
Greene,3092,336,10.9



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,1457762,158464,10.9
