BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Harris,295401,128654,43.6
Dallas,166271,72415,43.6
Tarrant,138550,60341,43.6
Bexar,137735,59987,43.6
Travis,74938,32637,43.6
Collin,65797,28656,43.6
El Paso,56267,24505,43.6
Fort Bend,54028,23530,43.6
Denton,53486,23294,43.6
Hidalgo,51937,22619,43.6
Montgomery,46257,20146,43.6
Williamson,40534,17653,43.6
Cameron,31063,13528,43.6
Nueces,29909,13026,43.6
Galveston,28677,12489,43.6
Brazoria,25907,11283,43.6
Bell,22042,9599,43.5
Lubbock,21202,9233,43.5
Smith,20890,9098,43.6
Jefferson,20429,8897,43.6
McLennan,19901,8667,43.6
Comal,15691,6833,43.5
Hays,14875,6478,43.5
Webb,14831,6459,43.6
Johnson,14073,6129,43.6
Ellis,13587,5917,43.5
Grayson,13560,5905,43.5
Guadalupe,13157,5730,43.6
Parker,12813,5580,43.5
Brazos,11771,5126,43.5
Randall,11547,5029,43.6
Taylor,10561,4599,43.5
Gregg,10411,4534,43.6
Wichita,10402,4530,43.5
Henderson,10193,4439,43.5
Tom Green,10172,4430,43.6
Midland,9684,4217,43.5
Kaufman,9037,3935,43.5
Ector,8953,3899,43.5
Bowie,8766,3817,43.5
Hunt,8703,3790,43.5
Victoria,8466,3687,43.6
Potter,8354,3638,43.5
Hood,8251,3593,43.5
Bastrop,8140,3545,43.6
Angelina,7944,3459,43.5
Orange,7592,3306,43.5
Kerr,7478,3256,43.5
Rockwall,7249,3157,43.6
Wood,6858,2986,43.5
Liberty,6789,2956,43.5
Harrison,6606,2877,43.6
Van Zandt,6358,2769,43.6
Polk,6198,2699,43.5
Wise,6169,2686,43.5
Burnet,6076,2646,43.5
San Patricio,5822,2535,43.5
Hardin,5688,2477,43.5
Walker,5505,2397,43.5
Nacogdoches,5484,2388,43.5
Lamar,5381,2343,43.5
Cherokee,5148,2242,43.6
Rusk,5052,2200,43.5
Medina,5016,2184,43.5
Anderson,4905,2136,43.5
Kendall,4758,2072,43.5
Navarro,4708,2050,43.5
Wilson,4604,2005,43.5
Coryell,4450,1938,43.6
Cooke,4267,1858,43.5
Hill,4219,1837,43.5
Brown,4217,1836,43.5
Upshur,4209,1833,43.5
Atascosa,4181,1820,43.5
Llano,4102,1786,43.5
Jasper,4072,1773,43.5
Starr,4029,1754,43.5
Gillespie,3997,1740,43.5
Hopkins,3920,1707,43.5
Maverick,3884,1691,43.5
Wharton,3846,1675,43.6
Val Verde,3817,1662,43.5
Waller,3815,1661,43.5
Washington,3793,1651,43.5
San Jacinto,3785,1648,43.5
Aransas,3761,1638,43.6
Cass,3674,1600,43.5
Fannin,3631,1581,43.5
Bandera,3604,1569,43.5
Jim Wells,3500,1524,43.5
Caldwell,3491,1520,43.5
Matagorda,3458,1506,43.6
Fayette,3406,1483,43.5
Erath,3398,1479,43.5
Austin,3339,1454,43.5
Palo Pinto,3221,1402,43.5
Grimes,3077,1340,43.5
Chambers,2872,1250,43.5
Milam,2839,1236,43.5
Titus,2650,1154,43.5
Limestone,2646,1152,43.5
Tyler,2642,1150,43.5
Houston,2630,1145,43.5
Bosque,2582,1124,43.5
Howard,2570,1119,43.5
Montague,2528,1101,43.6
Colorado,2508,1092,43.5
Uvalde,2506,1091,43.5
Shelby,2481,1080,43.5
Lavaca,2472,1076,43.5
Panola,2445,1064,43.5
Hale,2421,1054,43.5
Leon,2406,1047,43.5
Lampasas,2377,1035,43.5
Bee,2263,985,43.5
Kleberg,2253,981,43.5
Eastland,2220,966,43.5
