BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Ada,3292,3292,100.0
Canyon,1644,1644,100.0
Kootenai,1184,1184,100.0
Bonneville,859,859,100.0
Twin Falls,540,540,100.0
Bannock,533,533,100.0
Bingham,326,326,100.0
Bonner,297,297,100.0
Nez Perce,290,290,100.0
Latah,274,274,100.0
Madison,240,240,100.0
Elmore,206,206,100.0
Jefferson,182,182,100.0
Payette,178,178,100.0
Blaine,158,158,100.0
Jerome,151,151,100.0
Minidoka,142,142,100.0
Gem,132,132,100.0
Cassia,128,128,100.0
Shoshone,107,107,100.0
Idaho,103,103,100.0
Gooding,100,100,100.0
Owyhee,84,84,100.0
Franklin,83,83,100.0
Fremont,77,77,100.0
Boundary,73,73,100.0
Teton,70,70,100.0
Valley,68,68,100.0
Washington,62,62,100.0
Clearwater,56,56,100.0
Lemhi,53,53,100.0
Boise,52,52,100.0
Benewah,52,52,100.0
Power,45,45,100.0
Lincoln,43,43,100.0
Caribou,41,41,100.0
Bear Lake,35,35,100.0
Lewis,29,29,100.0
Adams,27,27,100.0
Oneida,26,26,100.0
Custer,24,24,100.0
Butte,22,22,100.0
Camas,10,10,100.0
Clark,7,7,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,12105,12105,100.0
