BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Salt Lake,8070,8070,100.0
Utah,4073,4073,100.0
Davis,2503,2503,100.0
Weber,1699,1699,100.0
Washington,1124,1124,100.0
Cache,881,881,100.0
Tooele,496,496,100.0
Iron,390,390,100.0
Box Elder,362,362,100.0
Summit,302,302,100.0
Uintah,257,257,100.0
Wasatch,239,239,100.0
Duchesne,174,174,100.0
Sanpete,153,153,100.0
Carbon,134,134,100.0
Sevier,134,134,100.0
Millard,85,85,100.0
Morgan,81,81,100.0
Emery,76,76,100.0
San Juan,73,73,100.0
Juab,66,66,100.0
Grand,55,55,100.0
Kane,51,51,100.0
Beaver,47,47,100.0
Garfield,31,31,100.0
Piute,15,15,100.0
Wayne,12,12,100.0
Rich,11,11,100.0
Daggett,5,5,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,21599,21599,100.0
