BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hinds,2839,2839,100.0
Harrison,2198,2198,100.0
DeSoto,2020,2020,100.0
Rankin,1691,1691,100.0
Jackson,1471,1471,100.0
Madison,1163,1163,100.0
Forrest,954,954,100.0
Lee,914,914,100.0
Lafayette,773,773,100.0
Lauderdale,768,768,100.0
Oktibbeha,726,726,100.0
Lamar,725,725,100.0
Jones,697,697,100.0
Lowndes,641,641,100.0
Pearl River,531,531,100.0
Warren,484,484,100.0
Washington,479,479,100.0
Hancock,428,428,100.0
Pike,404,404,100.0
Alcorn,369,369,100.0
Panola,357,357,100.0
Lincoln,354,354,100.0
Marshall,351,351,100.0
Bolivar,349,349,100.0
Monroe,345,345,100.0
Leflore,328,328,100.0
Pontotoc,327,327,100.0
Neshoba,308,308,100.0
Tate,304,304,100.0
Copiah,293,293,100.0
Scott,291,291,100.0
Union,288,288,100.0
Simpson,266,266,100.0
Adams,264,264,100.0
Coahoma,257,257,100.0
Prentiss,251,251,100.0
Sunflower,250,250,100.0
Marion,244,244,100.0
Itawamba,240,240,100.0
George,239,239,100.0
Yazoo,233,233,100.0
Tippah,233,233,100.0
Newton,229,229,100.0
Leake,215,215,100.0
Grenada,211,211,100.0
Clay,204,204,100.0
Wayne,200,200,100.0
Stone,199,199,100.0
Covington,198,198,100.0
Holmes,193,193,100.0
Tishomingo,180,180,100.0
Attala,176,176,100.0
Chickasaw,169,169,100.0
Winston,167,167,100.0
Clarke,157,157,100.0
Jasper,155,155,100.0
Smith,154,154,100.0
Calhoun,138,138,100.0
Walthall,134,134,100.0
Tallahatchie,123,123,100.0
Perry,123,123,100.0
Tunica,123,123,100.0
Lawrence,121,121,100.0
Yalobusha,115,115,100.0
Claiborne,114,114,100.0
Noxubee,111,111,100.0
Greene,110,110,100.0
Jefferson Davis,107,107,100.0
Amite,97,97,100.0
Kemper,96,96,100.0
Montgomery,95,95,100.0
Webster,94,94,100.0
Benton,82,82,100.0
Carroll,78,78,100.0
Humphreys,77,77,100.0
Quitman,74,74,100.0
Choctaw,71,71,100.0
Franklin,70,70,100.0
Wilkinson,70,70,100.0
Jefferson,68,68,100.0
Sharkey,44,44,100.0
Issaquena,9,9,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,31798,31798,100.0
