BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Polk,58006,12507,21.6
Linn,35498,7654,21.6
Scott,24770,5340,21.6
Black Hawk,24448,5271,21.6
Dubuque,16910,3646,21.6
Johnson,15767,3399,21.6
Woodbury,14487,3123,21.6
Pottawattamie,12187,2627,21.6
Story,11255,2426,21.6
Muscatine,10850,2339,21.6
Marion,10068,2170,21.6
Sioux,9835,2120,21.6
Dallas,9630,2076,21.6
Clinton,7734,1667,21.6
Des Moines,7304,1574,21.5
Marshall,7108,1532,21.6
Cerro Gordo,6733,1451,21.6
Lee,6683,1440,21.5
Buena Vista,6235,1344,21.6
Wapello,5959,1284,21.5
Iowa,5798,1250,21.6
Jasper,5188,1118,21.5
Webster,5166,1113,21.5
Plymouth,4840,1043,21.5
Warren,4072,877,21.5
Henry,3916,844,21.6
Hancock,3466,747,21.6
Mahaska,3388,730,21.5
Crawford,3284,708,21.6
Carroll,3213,692,21.5
Poweshiek,3170,683,21.5
Dickinson,3135,675,21.5
Bremer,3053,658,21.6
Buchanan,2923,630,21.6
Winneshiek,2842,612,21.5
Kossuth,2822,608,21.5
Delaware,2733,589,21.6
Wright,2718,586,21.6
Washington,2531,545,21.5
Louisa,2513,541,21.5
Floyd,2450,528,21.6
Tama,2441,526,21.5
Benton,2331,502,21.5
Howard,2308,497,21.5
Clayton,2304,496,21.5
Jackson,2300,495,21.5
Boone,2272,489,21.5
Allamakee,2265,488,21.5
Page,2247,484,21.5
Clarke,2208,476,21.6
Union,2197,473,21.5
Ida,2189,471,21.5
Hamilton,2139,461,21.6
Chickasaw,2102,453,21.6
Fayette,2074,447,21.6
O'Brien,2048,441,21.5
Jones,2044,440,21.5
Jefferson,1994,429,21.5
Cass,1872,403,21.5
Mitchell,1825,393,21.5
Humboldt,1809,390,21.6
Clay,1805,389,21.6
Cedar,1799,387,21.5
Shelby,1741,375,21.5
Hardin,1734,373,21.5
Monroe,1733,373,21.5
Appanoose,1699,366,21.5
Butler,1692,364,21.5
Franklin,1667,359,21.5
Lyon,1535,330,21.5
Palo Alto,1481,319,21.5
Winnebago,1461,315,21.6
Cherokee,1462,315,21.5
Greene,1397,301,21.5
Grundy,1360,293,21.5
Harrison,1355,292,21.5
Montgomery,1273,274,21.5
Emmet,1266,272,21.5
Madison,1239,267,21.5
Osceola,1221,263,21.5
Guthrie,1132,244,21.6
Taylor,1086,234,21.5
Sac,1072,231,21.5
Van Buren,1006,216,21.5
Mills,926,199,21.5
Worth,925,199,21.5
Pocahontas,912,196,21.5
Fremont,904,194,21.5
Adair,879,189,21.5
Calhoun,861,185,21.5
Wayne,822,177,21.5
Lucas,823,177,21.5
Audubon,811,174,21.5
Monona,757,163,21.5
Keokuk,756,163,21.6
Davis,706,152,21.5
Decatur,499,107,21.4
Adams,394,84,21.3
Ringgold,321,69,21.5



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Frontline essential workers,462169,99601,21.6
