BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hennepin,120371,32510,27.0
Ramsey,60224,16265,27.0
Dakota,46134,12460,27.0
Anoka,41228,11135,27.0
St. Louis,28104,7590,27.0
Washington,22239,6006,27.0
Stearns,18823,5083,27.0
Wright,15087,4074,27.0
Olmsted,14548,3929,27.0
Scott,13204,3566,27.0
Sherburne,10836,2926,27.0
Carver,9385,2534,27.0
Blue Earth,8771,2368,27.0
Crow Wing,8760,2365,27.0
Rice,7977,2154,27.0
Clay,7399,1998,27.0
Beltrami,6742,1820,27.0
Chisago,6611,1785,27.0
Winona,6385,1724,27.0
Otter Tail,6119,1652,27.0
Itasca,5873,1586,27.0
Carlton,5637,1522,27.0
Goodhue,5554,1500,27.0
Benton,5222,1410,27.0
Kandiyohi,4996,1349,27.0
Pine,4777,1290,27.0
Isanti,4637,1252,27.0
Mower,4627,1249,27.0
Becker,4500,1215,27.0
McLeod,3989,1077,27.0
Steele,3976,1073,27.0
Douglas,3945,1065,27.0
Morrison,3920,1058,27.0
Nicollet,3811,1029,27.0
Cass,3780,1020,27.0
Polk,3697,998,27.0
Freeborn,3667,990,27.0
Mille Lacs,3636,982,27.0
Le Sueur,3104,838,27.0
Lyon,2979,804,27.0
Todd,2880,777,27.0
Brown,2657,717,27.0
Meeker,2539,685,27.0
Fillmore,2450,661,27.0
Wabasha,2442,659,27.0
Hubbard,2388,644,27.0
Kanabec,2333,630,27.0
Nobles,2287,617,27.0
Waseca,2240,604,27.0
Martin,2234,603,27.0
Dodge,2223,600,27.0
Houston,2105,568,27.0
Aitkin,2025,546,27.0
Roseau,1799,485,27.0
Redwood,1795,484,27.0
Wadena,1692,456,27.0
Koochiching,1678,453,27.0
Sibley,1645,444,27.0
Renville,1627,439,27.0
Pennington,1571,424,27.0
Faribault,1550,418,27.0
Chippewa,1421,383,27.0
Clearwater,1299,350,26.9
Watonwan,1284,346,26.9
Pope,1256,339,27.0
Lake,1244,335,26.9
Cottonwood,1237,334,27.0
Yellow Medicine,1167,315,27.0
Jackson,1122,303,27.0
Swift,1118,301,26.9
Stevens,1106,298,26.9
Pipestone,1061,286,27.0
Marshall,1045,282,27.0
Rock,1024,276,27.0
Mahnomen,961,259,27.0
Murray,936,252,26.9
Norman,772,208,26.9
Wilkin,750,202,26.9
Lac qui Parle,730,197,27.0
Grant,707,190,26.9
Cook,698,188,26.9
Lincoln,629,169,26.9
Big Stone,607,163,26.9
Kittson,524,141,26.9
Red Lake,469,126,26.9
Lake of the Woods,459,123,26.8
Traverse,410,110,26.8



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,613470,165641,27.0
