BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
King,15968,15968,100.0
Pierce,6987,6987,100.0
Snohomish,6270,6270,100.0
Spokane,3439,3439,100.0
Clark,3309,3309,100.0
Kitsap,2238,2238,100.0
Thurston,2186,2186,100.0
Whatcom,1631,1631,100.0
Yakima,1552,1552,100.0
Benton,1383,1383,100.0
Skagit,938,938,100.0
Cowlitz,842,842,100.0
Island,664,664,100.0
Grant,626,626,100.0
Grays Harbor,598,598,100.0
Clallam,597,597,100.0
Chelan,571,571,100.0
Franklin,559,559,100.0
Lewis,534,534,100.0
Mason,507,507,100.0
Walla Walla,418,418,100.0
Stevens,320,320,100.0
Okanogan,315,315,100.0
Douglas,287,287,100.0
Kittitas,259,259,100.0
Jefferson,233,233,100.0
Whitman,215,215,100.0
Klickitat,162,162,100.0
Pacific,144,144,100.0
Asotin,121,121,100.0
Adams,119,119,100.0
San Juan,111,111,100.0
Pend Oreille,85,85,100.0
Skamania,82,82,100.0
Lincoln,56,56,100.0
Columbia,37,37,100.0
Ferry,35,35,100.0
Wahkiakum,32,32,100.0
Garfield,9,9,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,54439,54439,100.0
