BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Polk,3609,3609,100.0
Linn,1888,1888,100.0
Scott,1472,1472,100.0
Johnson,1295,1295,100.0
Black Hawk,1099,1099,100.0
Woodbury,897,897,100.0
Dubuque,824,824,100.0
Pottawattamie,788,788,100.0
Story,690,690,100.0
Dallas,609,609,100.0
Cerro Gordo,392,392,100.0
Clinton,391,391,100.0
Muscatine,384,384,100.0
Warren,381,381,100.0
Des Moines,348,348,100.0
Marshall,325,325,100.0
Webster,291,291,100.0
Lee,288,288,100.0
Jasper,287,287,100.0
Wapello,284,284,100.0
Sioux,267,267,100.0
Marion,260,260,100.0
Plymouth,219,219,100.0
Benton,206,206,100.0
Boone,205,205,100.0
Carroll,189,189,100.0
Bremer,188,188,100.0
Henry,183,183,100.0
Washington,183,183,100.0
Jones,170,170,100.0
Jackson,165,165,100.0
Buchanan,160,160,100.0
Fayette,160,160,100.0
Dickinson,160,160,100.0
Cedar,156,156,100.0
Tama,155,155,100.0
Delaware,151,151,100.0
Hardin,150,150,100.0
Mahaska,141,141,100.0
Clay,140,140,100.0
Floyd,138,138,100.0
Poweshiek,136,136,100.0
Butler,136,136,100.0
Harrison,134,134,100.0
Hamilton,133,133,100.0
Mills,131,131,100.0
Iowa,131,131,100.0
Winneshiek,129,129,100.0
Clayton,128,128,100.0
Madison,128,128,100.0
Page,126,126,100.0
Crawford,124,124,100.0
Jefferson,124,124,100.0
Buena Vista,123,123,100.0
Kossuth,114,114,100.0
Palo Alto,113,113,100.0
O'Brien,102,102,100.0
Cass,101,101,100.0
Shelby,97,97,100.0
Union,97,97,100.0
Grundy,96,96,100.0
Franklin,96,96,100.0
Allamakee,94,94,100.0
Montgomery,94,94,100.0
Lyon,91,91,100.0
Chickasaw,89,89,100.0
Calhoun,89,89,100.0
Appanoose,86,86,100.0
Mitchell,86,86,100.0
Emmet,86,86,100.0
Keokuk,86,86,100.0
Wright,85,85,100.0
Guthrie,84,84,100.0
Humboldt,83,83,100.0
Monona,83,83,100.0
Winnebago,83,83,100.0
Sac,82,82,100.0
Clarke,82,82,100.0
Hancock,79,79,100.0
Cherokee,79,79,100.0
Louisa,79,79,100.0
Greene,74,74,100.0
Decatur,72,72,100.0
Howard,71,71,100.0
Davis,70,70,100.0
Monroe,63,63,100.0
Worth,62,62,100.0
Van Buren,59,59,100.0
Lucas,59,59,100.0
Ida,57,57,100.0
Taylor,55,55,100.0
Osceola,54,54,100.0
Adair,53,53,100.0
Fremont,52,52,100.0
Pocahontas,47,47,100.0
Wayne,47,47,100.0
Ringgold,47,47,100.0
Audubon,42,42,100.0
Adams,33,33,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,25424,25424,100.0
