BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Cumberland,30737,7810,25.4
York,24002,6099,25.4
Penobscot,15949,4052,25.4
Kennebec,13802,3507,25.4
Androscoggin,10878,2764,25.4
Aroostook,8985,2283,25.4
Hancock,8025,2039,25.4
Oxford,7232,1837,25.4
Somerset,6361,1616,25.4
Knox,5673,1441,25.4
Lincoln,5474,1391,25.4
Waldo,5475,1391,25.4
Sagadahoc,4657,1183,25.4
Washington,4487,1140,25.4
Franklin,3880,985,25.4
Piscataquis,2664,676,25.4



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 65-74,158281,40214,25.4
