BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Franklin,308785,60980,19.7
Cuyahoga,246178,48616,19.7
Hamilton,183663,36270,19.7
Summit,90677,17907,19.7
Montgomery,88026,17383,19.7
Lucas,70688,13959,19.7
Butler,59874,11824,19.7
Stark,56510,11159,19.7
Greene,40953,8087,19.7
Delaware,37209,7348,19.7
Mahoning,35784,7066,19.7
Lorain,34082,6730,19.7
Lake,33711,6657,19.7
Warren,32498,6417,19.7
Wood,26391,5211,19.7
Clermont,24465,4831,19.7
Trumbull,23780,4696,19.7
Medina,21485,4242,19.7
Licking,20822,4112,19.7
Portage,19786,3907,19.7
Fairfield,19738,3897,19.7
Clark,17503,3456,19.7
Richland,16412,3241,19.7
Allen,15521,3065,19.7
Hancock,14017,2768,19.7
Muskingum,13545,2674,19.7
Miami,13516,2669,19.7
Wayne,12786,2525,19.7
Tuscarawas,12606,2489,19.7
Erie,11330,2237,19.7
Belmont,10844,2141,19.7
Geauga,10739,2120,19.7
Columbiana,10156,2005,19.7
Ross,9527,1881,19.7
Washington,9227,1822,19.7
Ashtabula,9025,1782,19.7
Athens,8062,1592,19.7
Scioto,7904,1560,19.7
Union,7444,1470,19.7
Madison,7367,1454,19.7
Jefferson,7212,1424,19.7
Huron,6969,1376,19.7
Seneca,6939,1370,19.7
Marion,6687,1320,19.7
Shelby,6617,1306,19.7
Logan,6572,1297,19.7
Pickaway,6406,1265,19.7
Mercer,6277,1239,19.7
Holmes,6252,1234,19.7
Auglaize,6096,1203,19.7
Knox,6029,1190,19.7
Guernsey,5560,1098,19.7
Darke,5543,1094,19.7
Defiance,5485,1083,19.7
Lawrence,5127,1012,19.7
Ashland,5049,997,19.7
Clinton,5033,993,19.7
Ottawa,4876,962,19.7
Sandusky,4550,898,19.7
Pike,4398,868,19.7
Crawford,4290,847,19.7
Williams,4106,810,19.7
Gallia,3896,769,19.7
Fayette,3898,769,19.7
Jackson,3751,740,19.7
Putnam,3738,738,19.7
Highland,3583,707,19.7
Brown,3453,681,19.7
Preble,3441,679,19.7
Fulton,3300,651,19.7
Hocking,2989,590,19.7
Coshocton,2963,585,19.7
Henry,2800,552,19.7
Van Wert,2570,507,19.7
Champaign,2322,458,19.7
Wyandot,2314,456,19.7
Carroll,2297,453,19.7
Perry,2061,407,19.7
Adams,2060,406,19.7
Hardin,1962,387,19.7
Morrow,1868,368,19.7
Meigs,1528,301,19.7
Monroe,1407,277,19.7
Paulding,1346,265,19.7
Harrison,1103,217,19.7
Noble,1007,198,19.7
Morgan,789,155,19.6
Vinton,666,131,19.7



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,1881821,371583,19.7
