BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hennepin,318732,56869,17.8
Ramsey,118403,21126,17.8
Dakota,68798,12275,17.8
Anoka,42729,7623,17.8
St. Louis,35818,6390,17.8
Washington,32909,5871,17.8
Stearns,25752,4594,17.8
Olmsted,24427,4358,17.8
Scott,17706,3159,17.8
Wright,15635,2789,17.8
Blue Earth,14058,2508,17.8
Carver,11745,2095,17.8
Sherburne,9874,1761,17.8
Crow Wing,9781,1745,17.8
Rice,8137,1451,17.8
Beltrami,7276,1298,17.8
Winona,6820,1216,17.8
Otter Tail,6214,1108,17.8
Clay,6147,1096,17.8
Goodhue,5855,1044,17.8
Douglas,5693,1015,17.8
Kandiyohi,5638,1005,17.8
Becker,5524,985,17.8
Chisago,5269,940,17.8
Itasca,5236,934,17.8
Benton,5182,924,17.8
Steele,5085,907,17.8
Brown,4533,808,17.8
Lyon,4502,803,17.8
Carlton,4393,783,17.8
McLeod,4039,720,17.8
Mower,4013,716,17.8
Morrison,3895,694,17.8
Freeborn,3687,657,17.8
Polk,3663,653,17.8
Cass,3642,649,17.8
Nicollet,3605,643,17.8
Mille Lacs,3541,631,17.8
Pine,3156,563,17.8
Isanti,2744,489,17.8
Le Sueur,2555,455,17.8
Nobles,2321,414,17.8
Meeker,2162,385,17.8
Hubbard,2028,361,17.8
Fillmore,2011,358,17.8
Wabasha,1997,356,17.8
Waseca,1915,341,17.8
Houston,1825,325,17.8
Todd,1786,318,17.8
Martin,1766,315,17.8
Koochiching,1676,299,17.8
Aitkin,1676,299,17.8
Pennington,1585,282,17.8
Redwood,1548,276,17.8
Dodge,1528,272,17.8
Renville,1494,266,17.8
Faribault,1449,258,17.8
Roseau,1236,220,17.8
Lake,1163,207,17.8
Watonwan,1144,204,17.8
Stevens,1122,200,17.8
Kanabec,1095,195,17.8
Pipestone,1078,192,17.8
Wadena,1073,191,17.8
Chippewa,1071,191,17.8
Cottonwood,1062,189,17.8
Yellow Medicine,1034,184,17.8
Pope,1034,184,17.8
Jackson,1013,180,17.8
Sibley,993,177,17.8
Rock,972,173,17.8
Cook,932,166,17.8
Swift,929,165,17.8
Clearwater,772,137,17.7
Marshall,657,117,17.8
Murray,599,106,17.7
Lac qui Parle,594,105,17.7
Grant,489,87,17.8
Lake of the Woods,450,80,17.8
Wilkin,451,80,17.7
Lincoln,429,76,17.7
Norman,421,75,17.8
Mahnomen,380,67,17.6
Big Stone,374,66,17.6
Red Lake,301,53,17.6
Kittson,290,51,17.6
Traverse,286,51,17.8



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,928622,165644,17.8
