BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Clark,23593,23593,100.0
Washoe,4738,4738,100.0
Elko,540,540,100.0
Lyon,484,484,100.0
Carson City,476,476,100.0
Douglas,360,360,100.0
Nye,306,306,100.0
Churchill,212,212,100.0
Humboldt,166,166,100.0
White Pine,72,72,100.0
Lander,43,43,100.0
Lincoln,41,41,100.0
Mineral,39,39,100.0
Pershing,35,35,100.0
Storey,26,26,100.0
Eureka,12,12,100.0
Esmeralda,7,7,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,31150,31150,100.0
