BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Salt Lake,273704,45289,16.5
Utah,84790,14030,16.5
Davis,60214,9963,16.5
Weber,42427,7020,16.5
Washington,30477,5043,16.5
Cache,16836,2785,16.5
Summit,13062,2161,16.5
Iron,8216,1359,16.5
Tooele,7077,1171,16.5
Box Elder,6685,1106,16.5
Uintah,6092,1008,16.5
Sevier,4425,732,16.5
Wasatch,4068,673,16.5
Carbon,3847,636,16.5
Duchesne,3791,627,16.5
Sanpete,3164,523,16.5
Grand,2584,427,16.5
Millard,1741,288,16.5
Juab,1455,240,16.5
San Juan,1368,226,16.5
Kane,1275,210,16.5
Morgan,1131,187,16.5
Emery,1078,178,16.5
Beaver,832,137,16.5
Garfield,427,70,16.4
Wayne,412,68,16.5
Rich,318,52,16.4
Piute,110,18,16.4
Daggett,101,16,15.8



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,581707,96243,16.5
