BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Johnson,4009,4009,100.0
Sedgwick,3015,3015,100.0
Shawnee,1563,1563,100.0
Wyandotte,785,785,100.0
Reno,636,636,100.0
Butler,506,506,100.0
McPherson,438,438,100.0
Saline,429,429,100.0
Miami,387,387,100.0
Harvey,374,374,100.0
Riley,355,355,100.0
Douglas,353,353,100.0
Leavenworth,335,335,100.0
Crawford,332,332,100.0
Montgomery,264,264,100.0
Franklin,260,260,100.0
Cowley,240,240,100.0
Ellis,233,233,100.0
Pottawatomie,229,229,100.0
Nemaha,219,219,100.0
Marion,218,218,100.0
Dickinson,205,205,100.0
Lyon,192,192,100.0
Osage,190,190,100.0
Sumner,188,188,100.0
Atchison,183,183,100.0
Barton,181,181,100.0
Ford,181,181,100.0
Neosho,173,173,100.0
Cloud,168,168,100.0
Jefferson,152,152,100.0
Labette,150,150,100.0
Coffey,140,140,100.0
Finney,131,131,100.0
Seward,126,126,100.0
Marshall,125,125,100.0
Harper,118,118,100.0
Geary,111,111,100.0
Pratt,106,106,100.0
Wabaunsee,102,102,100.0
Wilson,100,100,100.0
Mitchell,100,100,100.0
Stafford,98,98,100.0
Cherokee,94,94,100.0
Clay,89,89,100.0
Greenwood,89,89,100.0
Russell,88,88,100.0
Jackson,86,86,100.0
Ellsworth,86,86,100.0
Sherman,85,85,100.0
Osborne,84,84,100.0
Brown,84,84,100.0
Norton,82,82,100.0
Thomas,77,77,100.0
Rice,76,76,100.0
Grant,76,76,100.0
Pawnee,75,75,100.0
Stevens,75,75,100.0
Doniphan,68,68,100.0
Smith,67,67,100.0
Allen,64,64,100.0
Bourbon,63,63,100.0
Washington,59,59,100.0
Scott,59,59,100.0
Anderson,56,56,100.0
Republic,54,54,100.0
Gray,52,52,100.0
Rooks,49,49,100.0
Kingman,45,45,100.0
Kiowa,44,44,100.0
Trego,43,43,100.0
Morton,41,41,100.0
Decatur,39,39,100.0
Sheridan,38,38,100.0
Rawlins,34,34,100.0
Lincoln,34,34,100.0
Ness,33,33,100.0
Meade,33,33,100.0
Graham,31,31,100.0
Rush,31,31,100.0
Morris,30,30,100.0
Woodson,28,28,100.0
Gove,27,27,100.0
Edwards,25,25,100.0
Greeley,23,23,100.0
Logan,22,22,100.0
Barber,21,21,100.0
Cheyenne,21,21,100.0
Lane,20,20,100.0
Stanton,15,15,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,20915,20915,100.0
