BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Milwaukee,10649,10649,100.0
Dane,6219,6219,100.0
Waukesha,3546,3546,100.0
Brown,2635,2635,100.0
Outagamie,1821,1821,100.0
Racine,1809,1809,100.0
Winnebago,1715,1715,100.0
Kenosha,1707,1707,100.0
Rock,1557,1557,100.0
La Crosse,1343,1343,100.0
Marathon,1227,1227,100.0
Eau Claire,1206,1206,100.0
Washington,1163,1163,100.0
Sheboygan,1020,1020,100.0
Walworth,999,999,100.0
Fond du Lac,957,957,100.0
St. Croix,852,852,100.0
Jefferson,806,806,100.0
Ozaukee,767,767,100.0
Portage,762,762,100.0
Dodge,728,728,100.0
Manitowoc,660,660,100.0
Wood,612,612,100.0
Sauk,568,568,100.0
Chippewa,537,537,100.0
Dunn,504,504,100.0
Columbia,495,495,100.0
Grant,493,493,100.0
Pierce,472,472,100.0
Calumet,460,460,100.0
Waupaca,420,420,100.0
Douglas,405,405,100.0
Monroe,405,405,100.0
Barron,369,369,100.0
Polk,349,349,100.0
Shawano,334,334,100.0
Green,323,323,100.0
Marinette,307,307,100.0
Oconto,296,296,100.0
Clark,288,288,100.0
Trempealeau,252,252,100.0
Oneida,251,251,100.0
Vernon,243,243,100.0
Lincoln,219,219,100.0
Iowa,199,199,100.0
Juneau,196,196,100.0
Door,195,195,100.0
Kewaunee,169,169,100.0
Waushara,164,164,100.0
Taylor,161,161,100.0
Jackson,160,160,100.0
Green Lake,148,148,100.0
Lafayette,143,143,100.0
Langlade,141,141,100.0
Richland,138,138,100.0
Ashland,134,134,100.0
Vilas,132,132,100.0
Crawford,124,124,100.0
Adams,113,113,100.0
Sawyer,110,110,100.0
Washburn,110,110,100.0
Marquette,108,108,100.0
Buffalo,104,104,100.0
Rusk,103,103,100.0
Burnett,101,101,100.0
Bayfield,101,101,100.0
Price,95,95,100.0
Forest,69,69,100.0
Pepin,55,55,100.0
Menominee,43,43,100.0
Iron,36,36,100.0
Florence,25,25,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,56127,56127,100.0
