BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Suffolk,12075,12075,100.0
Kings,11282,11282,100.0
Bronx,10855,10855,100.0
Nassau,9431,9431,100.0
Westchester,7942,7942,100.0
Queens,7671,7671,100.0
Erie,7562,7562,100.0
Monroe,7509,7509,100.0
New York,5745,5745,100.0
Onondaga,3946,3946,100.0
Richmond,3539,3539,100.0
Rockland,2953,2953,100.0
Albany,2548,2548,100.0
Oneida,2492,2492,100.0
Dutchess,2281,2281,100.0
Broome,1964,1964,100.0
Niagara,1933,1933,100.0
Orange,1794,1794,100.0
Rensselaer,1451,1451,100.0
Chautauqua,1419,1419,100.0
Schenectady,1414,1414,100.0
Saratoga,1013,1013,100.0
Ulster,915,915,100.0
Montgomery,872,872,100.0
Cayuga,774,774,100.0
Ontario,747,747,100.0
Oswego,706,706,100.0
Chemung,691,691,100.0
Steuben,665,665,100.0
St. Lawrence,638,638,100.0
Cattaraugus,635,635,100.0
Wayne,623,623,100.0
Genesee,593,593,100.0
Warren,591,591,100.0
Clinton,533,533,100.0
Washington,524,524,100.0
Tompkins,522,522,100.0
Herkimer,521,521,100.0
Cortland,476,476,100.0
Otsego,472,472,100.0
Chenango,444,444,100.0
Sullivan,444,444,100.0
Allegany,433,433,100.0
Jefferson,426,426,100.0
Fulton,422,422,100.0
Putnam,416,416,100.0
Greene,408,408,100.0
Livingston,391,391,100.0
Columbia,390,390,100.0
Madison,384,384,100.0
Essex,364,364,100.0
Orleans,337,337,100.0
Delaware,324,324,100.0
Wyoming,251,251,100.0
Tioga,248,248,100.0
Yates,245,245,100.0
Franklin,239,239,100.0
Schuyler,218,218,100.0
Lewis,159,159,100.0
Seneca,93,93,100.0
Schoharie,36,36,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,126989,126989,100.0
