BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Kings,30591,30591,100.0
Queens,24526,24526,100.0
New York,21194,21194,100.0
Bronx,16561,16561,100.0
Suffolk,13972,13972,100.0
Nassau,12810,12810,100.0
Westchester,9404,9404,100.0
Erie,9175,9175,100.0
Monroe,7676,7676,100.0
Richmond,4767,4767,100.0
Onondaga,4765,4765,100.0
Orange,3673,3673,100.0
Albany,3447,3447,100.0
Rockland,3038,3038,100.0
Dutchess,2831,2831,100.0
Saratoga,2130,2130,100.0
Oneida,2114,2114,100.0
Niagara,1958,1958,100.0
Broome,1943,1943,100.0
Ulster,1658,1658,100.0
Rensselaer,1592,1592,100.0
Schenectady,1547,1547,100.0
Tompkins,1396,1396,100.0
Chautauqua,1178,1178,100.0
Oswego,1150,1150,100.0
Jefferson,1124,1124,100.0
St. Lawrence,1070,1070,100.0
Ontario,985,985,100.0
Putnam,880,880,100.0
Steuben,859,859,100.0
Clinton,792,792,100.0
Wayne,786,786,100.0
Chemung,770,770,100.0
Madison,706,706,100.0
Cattaraugus,689,689,100.0
Cayuga,676,676,100.0
Sullivan,655,655,100.0
Livingston,643,643,100.0
Otsego,638,638,100.0
Cortland,554,554,100.0
Warren,546,546,100.0
Herkimer,544,544,100.0
Washington,514,514,100.0
Genesee,510,510,100.0
Columbia,491,491,100.0
Fulton,473,473,100.0
Allegany,458,458,100.0
Montgomery,455,455,100.0
Tioga,417,417,100.0
Franklin,412,412,100.0
Chenango,404,404,100.0
Orleans,380,380,100.0
Greene,376,376,100.0
Delaware,368,368,100.0
Wyoming,330,330,100.0
Seneca,289,289,100.0
Schoharie,285,285,100.0
Essex,285,285,100.0
Yates,239,239,100.0
Lewis,234,234,100.0
Schuyler,150,150,100.0
Hamilton,30,30,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,205113,205113,100.0
