BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Cook,24622,24622,100.0
DuPage,6067,6067,100.0
Lake,4188,4188,100.0
Will,3273,3273,100.0
Kane,2723,2723,100.0
Winnebago,2170,2170,100.0
Madison,2018,2018,100.0
St. Clair,1737,1737,100.0
Peoria,1325,1325,100.0
McHenry,1297,1297,100.0
Champaign,1122,1122,100.0
Tazewell,1119,1119,100.0
McLean,1093,1093,100.0
Rock Island,1022,1022,100.0
Sangamon,938,938,100.0
Macon,919,919,100.0
LaSalle,804,804,100.0
Kankakee,737,737,100.0
Adams,672,672,100.0
Whiteside,614,614,100.0
DeKalb,587,587,100.0
Knox,558,558,100.0
Williamson,554,554,100.0
Coles,553,553,100.0
Vermilion,543,543,100.0
Henry,482,482,100.0
Woodford,437,437,100.0
Montgomery,427,427,100.0
Morgan,420,420,100.0
Stephenson,414,414,100.0
Christian,398,398,100.0
Fulton,398,398,100.0
Jefferson,387,387,100.0
Macoupin,353,353,100.0
Clinton,350,350,100.0
Livingston,347,347,100.0
Effingham,345,345,100.0
McDonough,326,326,100.0
Ogle,325,325,100.0
Logan,315,315,100.0
Lee,314,314,100.0
Randolph,310,310,100.0
Monroe,299,299,100.0
Richland,281,281,100.0
Jackson,275,275,100.0
Franklin,270,270,100.0
Kendall,267,267,100.0
Ford,258,258,100.0
Saline,246,246,100.0
White,228,228,100.0
Jersey,225,225,100.0
Bureau,223,223,100.0
Iroquois,221,221,100.0
Grundy,217,217,100.0
Boone,208,208,100.0
Edgar,204,204,100.0
Moultrie,202,202,100.0
Clark,197,197,100.0
Massac,189,189,100.0
Pike,184,184,100.0
Piatt,173,173,100.0
Shelby,168,168,100.0
Mason,150,150,100.0
Perry,149,149,100.0
Marion,148,148,100.0
Jo Daviess,143,143,100.0
Crawford,142,142,100.0
Marshall,140,140,100.0
Douglas,137,137,100.0
Warren,133,133,100.0
De Witt,130,130,100.0
Union,127,127,100.0
Fayette,127,127,100.0
Carroll,108,108,100.0
Cumberland,98,98,100.0
Menard,88,88,100.0
Washington,84,84,100.0
Greene,81,81,100.0
Hancock,80,80,100.0
Clay,80,80,100.0
Jasper,79,79,100.0
Cass,75,75,100.0
Wayne,74,74,100.0
Bond,73,73,100.0
Wabash,70,70,100.0
Schuyler,68,68,100.0
Hamilton,57,57,100.0
Lawrence,57,57,100.0
Mercer,51,51,100.0
Brown,41,41,100.0
Johnson,41,41,100.0
Pulaski,40,40,100.0
Gallatin,38,38,100.0
Hardin,37,37,100.0
Henderson,31,31,100.0
Edwards,19,19,100.0
Stark,18,18,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,75152,75152,100.0
