BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Jefferson,222009,23216,10.5
Fayette,88494,9254,10.5
Kenton,47420,4959,10.5
Boone,38510,4027,10.5
Hardin,36206,3786,10.5
Warren,33215,3473,10.5
Bullitt,29887,3125,10.5
Daviess,28797,3011,10.5
Madison,27755,2902,10.5
Campbell,26910,2814,10.5
Christian,23194,2425,10.5
Pike,22131,2314,10.5
Laurel,20830,2178,10.5
Pulaski,20448,2138,10.5
McCracken,19961,2087,10.5
Oldham,19623,2052,10.5
Scott,17399,1819,10.5
Boyd,15838,1656,10.5
Barren,15723,1644,10.5
Jessamine,15696,1641,10.5
Hopkins,15633,1634,10.5
Franklin,15492,1620,10.5
Henderson,15251,1594,10.5
Nelson,14887,1556,10.5
Shelby,14649,1531,10.5
Floyd,13379,1399,10.5
Greenup,12380,1294,10.5
Calloway,12207,1276,10.5
Clark,11927,1247,10.5
Graves,11811,1235,10.5
Harlan,11133,1164,10.5
Whitley,10853,1134,10.4
Knox,10802,1129,10.5
Muhlenberg,10289,1075,10.4
Perry,10069,1052,10.4
Bell,9990,1044,10.5
Boyle,9786,1023,10.5
Carter,9690,1013,10.5
Montgomery,9467,990,10.5
Grayson,9434,986,10.5
Meade,9134,955,10.5
Letcher,8998,940,10.4
Marshall,8647,904,10.5
Logan,8431,881,10.4
Lincoln,8340,872,10.5
Taylor,8233,860,10.4
Clay,8210,858,10.5
Grant,8091,846,10.5
Johnson,7903,826,10.5
Rowan,7799,815,10.5
Wayne,7769,812,10.5
Anderson,7732,808,10.5
Ohio,7721,807,10.5
Woodford,7705,805,10.4
McCreary,7433,777,10.5
Mercer,6965,728,10.5
Breckinridge,6883,719,10.4
Allen,6827,713,10.4
Bourbon,6738,704,10.4
Marion,6599,690,10.5
Hart,6434,672,10.4
Knott,6010,628,10.4
Lawrence,5948,622,10.5
Adair,5909,617,10.4
Simpson,5828,609,10.4
Harrison,5654,591,10.5
Rockcastle,5636,589,10.5
Mason,5618,587,10.4
Spencer,5554,580,10.4
Henry,5466,571,10.4
Russell,5421,566,10.4
Larue,5309,555,10.5
Garrard,5289,553,10.5
Union,5290,553,10.5
Casey,5283,552,10.4
Estill,5210,544,10.4
Lewis,5082,531,10.4
Breathitt,5083,531,10.4
Pendleton,4956,518,10.5
Magoffin,4926,515,10.5
Morgan,4863,508,10.4
Jackson,4856,507,10.4
Fleming,4717,493,10.5
Trigg,4711,492,10.4
Martin,4601,481,10.5
Edmonson,4484,468,10.4
Bath,4438,464,10.5
Butler,4400,460,10.5
Todd,4361,456,10.5
Powell,4276,447,10.5
Webster,4266,446,10.5
Washington,3943,412,10.4
Leslie,3882,405,10.4
Caldwell,3853,402,10.4
Green,3722,389,10.5
Carroll,3581,374,10.4
Monroe,3575,373,10.4
Clinton,3575,373,10.4
Metcalfe,3462,362,10.5
Owen,3439,359,10.4
Crittenden,3139,328,10.4
Livingston,2926,305,10.4
Gallatin,2906,303,10.4
Trimble,2861,299,10.5
Lee,2816,294,10.4
McLean,2809,293,10.4
Elliott,2740,286,10.4
Wolfe,2695,281,10.4
Bracken,2614,273,10.4
Hancock,2604,272,10.4
Nicholas,2550,266,10.4
Menifee,2494,260,10.4
Lyon,2414,252,10.4
Cumberland,2406,251,10.4
Ballard,2332,243,10.4
Fulton,2247,234,10.4
Owsley,1693,177,10.5
Carlisle,1516,158,10.4
Hickman,1492,156,10.5
Robertson,671,70,10.4



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,1406169,146993,10.5
