BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Yellowstone,12484,4564,36.6
Gallatin,10589,3871,36.6
Missoula,9925,3628,36.6
Flathead,8358,3055,36.6
Cascade,6650,2431,36.6
Lewis and Clark,4495,1643,36.6
Ravalli,3088,1129,36.6
Silver Bow,2873,1050,36.5
Lake,2064,754,36.5
Lincoln,1440,526,36.5
Park,1411,515,36.5
Richland,1355,495,36.5
Fergus,1303,476,36.5
Big Horn,1290,471,36.5
Hill,1248,456,36.5
Glacier,1214,443,36.5
Custer,972,355,36.5
Roosevelt,879,321,36.5
Sanders,849,310,36.5
Jefferson,824,301,36.5
Carbon,774,282,36.4
Rosebud,768,280,36.5
Stillwater,673,246,36.6
Beaverhead,668,244,36.5
Valley,665,243,36.5
Broadwater,611,223,36.5
Dawson,596,217,36.4
Deer Lodge,570,208,36.5
Powell,521,190,36.5
Madison,517,189,36.6
Pondera,516,188,36.4
Blaine,508,185,36.4
Chouteau,470,171,36.4
Mineral,461,168,36.4
Phillips,370,135,36.5
Teton,340,124,36.5
Musselshell,331,121,36.6
Toole,307,112,36.5
Granite,298,108,36.2
Sweet Grass,256,93,36.3
Wheatland,241,88,36.5
Judith Basin,232,84,36.2
Sheridan,214,78,36.4
Fallon,201,73,36.3
Liberty,140,51,36.4
Meagher,115,42,36.5
Powder River,97,35,36.1
Prairie,97,35,36.1
Daniels,95,34,35.8
McCone,75,27,36.0
Wibaux,67,24,35.8
Carter,64,23,35.9
Garfield,56,20,35.7
Golden Valley,49,17,34.7
Treasure,36,13,36.1
Petroleum,19,6,31.6



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Frontline essential workers,85329,31171,36.5
