BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Los Angeles,67016,67016,100.0
San Diego,26289,26289,100.0
Orange,22593,22593,100.0
Santa Clara,12712,12712,100.0
Alameda,12421,12421,100.0
Riverside,12336,12336,100.0
Sacramento,10240,10240,100.0
San Bernardino,9133,9133,100.0
Contra Costa,6962,6962,100.0
Fresno,6324,6324,100.0
Ventura,6002,6002,100.0
San Francisco,5367,5367,100.0
San Mateo,5333,5333,100.0
San Joaquin,5189,5189,100.0
Stanislaus,4320,4320,100.0
Sonoma,4272,4272,100.0
Santa Barbara,3676,3676,100.0
Kern,3369,3369,100.0
Placer,3188,3188,100.0
Solano,2741,2741,100.0
Monterey,2612,2612,100.0
Marin,2490,2490,100.0
Tulare,2148,2148,100.0
San Luis Obispo,1973,1973,100.0
Butte,1938,1938,100.0
Santa Cruz,1849,1849,100.0
Yolo,1799,1799,100.0
Shasta,1679,1679,100.0
Napa,1334,1334,100.0
Merced,921,921,100.0
Humboldt,895,895,100.0
Sutter,886,886,100.0
Nevada,864,864,100.0
El Dorado,849,849,100.0
Madera,551,551,100.0
Tuolumne,480,480,100.0
Kings,402,402,100.0
Mendocino,334,334,100.0
Imperial,321,321,100.0
Lake,254,254,100.0
Tehama,253,253,100.0
Amador,249,249,100.0
Siskiyou,234,234,100.0
Yuba,233,233,100.0
Inyo,165,165,100.0
Calaveras,156,156,100.0
San Benito,144,144,100.0
Glenn,143,143,100.0
Lassen,128,128,100.0
Del Norte,128,128,100.0
Colusa,97,97,100.0
Modoc,67,67,100.0
Mariposa,38,38,100.0
Plumas,24,24,100.0
Trinity,11,11,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,256132,256132,100.0
