BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Oklahoma,6124,6124,100.0
Tulsa,5249,5249,100.0
Cleveland,1904,1904,100.0
Canadian,997,997,100.0
Comanche,910,910,100.0
Rogers,693,693,100.0
Payne,599,599,100.0
Creek,583,583,100.0
Muskogee,582,582,100.0
Pottawatomie,537,537,100.0
Wagoner,525,525,100.0
Garfield,478,478,100.0
Carter,400,400,100.0
Washington,389,389,100.0
Bryan,372,372,100.0
Cherokee,372,372,100.0
Stephens,371,371,100.0
Grady,365,365,100.0
Kay,362,362,100.0
Pittsburg,339,339,100.0
Le Flore,338,338,100.0
Sequoyah,323,323,100.0
Logan,322,322,100.0
McClain,320,320,100.0
Mayes,320,320,100.0
Okmulgee,319,319,100.0
Osage,312,312,100.0
Delaware,301,301,100.0
Pontotoc,294,294,100.0
Ottawa,285,285,100.0
McCurtain,283,283,100.0
Garvin,253,253,100.0
Lincoln,247,247,100.0
Custer,228,228,100.0
Caddo,220,220,100.0
Jackson,197,197,100.0
Seminole,185,185,100.0
Beckham,182,182,100.0
Adair,176,176,100.0
McIntosh,153,153,100.0
Kingfisher,137,137,100.0
Pawnee,137,137,100.0
Texas,130,130,100.0
Marshall,127,127,100.0
Woodward,125,125,100.0
Craig,124,124,100.0
Choctaw,111,111,100.0
Hughes,104,104,100.0
Atoka,98,98,100.0
Okfuskee,97,97,100.0
Noble,94,94,100.0
Murray,94,94,100.0
Love,90,90,100.0
Nowata,88,88,100.0
Pushmataha,88,88,100.0
Greer,86,86,100.0
Kiowa,84,84,100.0
Latimer,84,84,100.0
Haskell,81,81,100.0
Blaine,78,78,100.0
Washita,74,74,100.0
Johnston,70,70,100.0
Woods,69,69,100.0
Major,61,61,100.0
Tillman,60,60,100.0
Cotton,47,47,100.0
Jefferson,46,46,100.0
Alfalfa,46,46,100.0
Beaver,41,41,100.0
Dewey,40,40,100.0
Coal,37,37,100.0
Ellis,37,37,100.0
Grant,32,32,100.0
Harmon,28,28,100.0
Roger Mills,27,27,100.0
Harper,25,25,100.0
Cimarron,24,24,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,30230,30230,100.0
