BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Miami-Dade,229753,64061,27.9
Broward,174920,48772,27.9
Palm Beach,168626,47017,27.9
Pinellas,125841,35088,27.9
Hillsborough,118339,32996,27.9
Lee,114068,31805,27.9
Orange,94929,26468,27.9
Duval,78404,21861,27.9
Polk,77946,21733,27.9
Sarasota,76768,21405,27.9
Brevard,73904,20606,27.9
Volusia,72297,20158,27.9
Pasco,65185,18175,27.9
Collier,58669,16358,27.9
Manatee,56412,15729,27.9
Marion,55176,15384,27.9
Lake,49730,13866,27.9
Sumter,42220,11772,27.9
Seminole,41349,11529,27.9
St. Lucie,40545,11305,27.9
Charlotte,38379,10701,27.9
Escambia,30458,8492,27.9
St. Johns,29521,8231,27.9
Citrus,28642,7986,27.9
Osceola,27654,7710,27.9
Hernando,27593,7693,27.9
Indian River,25955,7237,27.9
Martin,24092,6717,27.9
Leon,23403,6525,27.9
Alachua,21838,6089,27.9
Clay,20659,5760,27.9
Flagler,19175,5346,27.9
Okaloosa,18693,5212,27.9
Bay,17988,5015,27.9
Highlands,17512,4882,27.9
Santa Rosa,16823,4690,27.9
Nassau,11127,3102,27.9
Monroe,10473,2920,27.9
Putnam,9729,2712,27.9
Walton,8381,2336,27.9
Columbia,7478,2085,27.9
Levy,5811,1620,27.9
Jackson,5223,1456,27.9
Suwannee,5187,1446,27.9
Gadsden,4727,1318,27.9
DeSoto,4423,1233,27.9
Okeechobee,4299,1198,27.9
Wakulla,2982,831,27.9
Hendry,2973,828,27.9
Bradford,2708,755,27.9
Washington,2579,719,27.9
Taylor,2578,718,27.9
Baker,2430,677,27.9
Hardee,2401,669,27.9
Madison,2246,626,27.9
Dixie,2242,625,27.9
Holmes,2160,602,27.9
Gilchrist,2063,575,27.9
Jefferson,1990,554,27.8
Glades,1981,552,27.9
Gulf,1950,543,27.8
Franklin,1664,463,27.8
Calhoun,1598,445,27.8
Hamilton,1539,429,27.9
Union,1540,429,27.9
Liberty,777,216,27.8
Lafayette,669,186,27.8



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 65-74,2321394,647242,27.9
