BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Chittenden,10170,5623,55.3
Washington,3487,1928,55.3
Windsor,3339,1846,55.3
Rutland,3106,1717,55.3
Windham,2690,1487,55.3
Bennington,2290,1266,55.3
Addison,1616,893,55.3
Franklin,1609,889,55.3
Caledonia,1375,760,55.3
Lamoille,1091,603,55.3
Orleans,1048,579,55.2
Orange,977,540,55.3
Essex,84,46,54.8
Grand Isle,35,19,54.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Health care personnel,32917,18196,55.3
