BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Harris,1341976,155809,11.6
Dallas,687146,79780,11.6
Bexar,583538,67751,11.6
Tarrant,549899,63845,11.6
Travis,280442,32560,11.6
Hidalgo,274579,31879,11.6
Denton,236006,27401,11.6
El Paso,232753,27023,11.6
Collin,206224,23943,11.6
Fort Bend,152359,17689,11.6
Montgomery,141641,16445,11.6
Williamson,128560,14926,11.6
Cameron,122171,14184,11.6
Nueces,110243,12799,11.6
Brazoria,98857,11477,11.6
Jefferson,91598,10634,11.6
Galveston,90501,10507,11.6
Bell,87324,10138,11.6
Webb,84050,9758,11.6
Lubbock,76462,8877,11.6
McLennan,67313,7815,11.6
Smith,57838,6715,11.6
Hays,55907,6491,11.6
Brazos,55332,6424,11.6
Ellis,50337,5844,11.6
Johnson,49966,5801,11.6
Ector,47314,5493,11.6
Guadalupe,45929,5332,11.6
Midland,45843,5322,11.6
Wichita,40866,4744,11.6
Grayson,38529,4473,11.6
Parker,37243,4324,11.6
Kaufman,36669,4257,11.6
Gregg,35978,4177,11.6
Potter,34882,4049,11.6
Taylor,34176,3967,11.6
Comal,33533,3893,11.6
Randall,31925,3706,11.6
Tom Green,30961,3594,11.6
Hunt,29449,3419,11.6
Bowie,28728,3335,11.6
Bastrop,28602,3320,11.6
Angelina,27768,3223,11.6
Liberty,27387,3179,11.6
Henderson,26511,3078,11.6
Victoria,26069,3026,11.6
Orange,25691,2982,11.6
Rockwall,24516,2846,11.6
Walker,23917,2776,11.6
Coryell,21536,2500,11.6
Wise,21332,2476,11.6
Starr,20314,2358,11.6
Harrison,20050,2327,11.6
Anderson,20038,2326,11.6
Nacogdoches,19530,2267,11.6
San Patricio,18029,2093,11.6
Maverick,17888,2076,11.6
Rusk,17010,1974,11.6
Polk,16587,1925,11.6
Van Zandt,16146,1874,11.6
Cherokee,16094,1868,11.6
Hood,16063,1864,11.6
Waller,15439,1792,11.6
Medina,15363,1783,11.6
Navarro,15312,1777,11.6
Hardin,15202,1765,11.6
Lamar,14556,1690,11.6
Atascosa,14427,1675,11.6
Val Verde,13784,1600,11.6
Caldwell,13584,1577,11.6
Kerr,13551,1573,11.6
Wilson,12945,1502,11.6
Wood,12826,1489,11.6
Wharton,12673,1471,11.6
Burnet,12402,1439,11.6
Jim Wells,12190,1415,11.6
Erath,11950,1387,11.6
Jasper,11901,1381,11.6
Upshur,11838,1374,11.6
Howard,11788,1368,11.6
Chambers,11528,1338,11.6
Kendall,11481,1332,11.6
Matagorda,11274,1308,11.6
Hill,11155,1295,11.6
Bee,11131,1292,11.6
Cooke,10902,1265,11.6
Brown,10656,1237,11.6
Hopkins,10638,1235,11.6
Fannin,10539,1223,11.6
