BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Jefferson,5732,5732,100.0
Denver,5331,5331,100.0
Arapahoe,5153,5153,100.0
El Paso,4665,4665,100.0
Larimer,2551,2551,100.0
Boulder,2518,2518,100.0
Adams,2477,2477,100.0
Douglas,1766,1766,100.0
Pueblo,1754,1754,100.0
Mesa,1599,1599,100.0
Weld,1266,1266,100.0
Fremont,506,506,100.0
Montrose,384,384,100.0
Garfield,355,355,100.0
Broomfield,350,350,100.0
Morgan,312,312,100.0
Delta,276,276,100.0
Montezuma,255,255,100.0
La Plata,211,211,100.0
Otero,202,202,100.0
Routt,181,181,100.0
Alamosa,160,160,100.0
Logan,155,155,100.0
Rio Grande,155,155,100.0
Teller,134,134,100.0
Yuma,109,109,100.0
Las Animas,108,108,100.0
Kit Carson,88,88,100.0
Baca,87,87,100.0
Lincoln,79,79,100.0
Huerfano,78,78,100.0
Phillips,75,75,100.0
Bent,64,64,100.0
Archuleta,61,61,100.0
Elbert,61,61,100.0
Gunnison,57,57,100.0
Sedgwick,55,55,100.0
Prowers,53,53,100.0
Chaffee,51,51,100.0
Moffat,48,48,100.0
Conejos,40,40,100.0
Eagle,30,30,100.0
Grand,28,28,100.0
Kiowa,24,24,100.0
Cheyenne,23,23,100.0
Rio Blanco,20,20,100.0
Custer,16,16,100.0
Pitkin,15,15,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,39718,39718,100.0
