BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Fulton,355146,67127,18.9
Cobb,145760,27550,18.9
Gwinnett,134463,25415,18.9
DeKalb,109925,20777,18.9
Chatham,72889,13777,18.9
Clayton,45950,8685,18.9
Muscogee,42170,7970,18.9
Richmond,37256,7041,18.9
Houston,36810,6957,18.9
Bibb,35498,6709,18.9
Henry,33353,6304,18.9
Cherokee,30688,5800,18.9
Forsyth,29694,5612,18.9
Hall,26167,4945,18.9
Clarke,25434,4807,18.9
Lowndes,21642,4090,18.9
Douglas,20230,3823,18.9
Fayette,19689,3721,18.9
Dougherty,19000,3591,18.9
Glynn,17319,3273,18.9
Columbia,17045,3221,18.9
Coweta,16410,3101,18.9
Carroll,16045,3032,18.9
Bartow,15138,2861,18.9
Paulding,14478,2736,18.9
Whitfield,14341,2710,18.9
Floyd,13941,2635,18.9
Rockdale,13040,2464,18.9
Troup,12750,2409,18.9
Jackson,11554,2183,18.9
Bulloch,11137,2105,18.9
Newton,9741,1841,18.9
Walton,9396,1775,18.9
Liberty,9032,1707,18.9
Camden,8594,1624,18.9
Tift,7378,1394,18.9
Catoosa,7216,1363,18.9
Spalding,7137,1348,18.9
Laurens,6946,1312,18.9
Baldwin,6504,1229,18.9
Thomas,6448,1218,18.9
Gordon,6087,1150,18.9
Ware,5796,1095,18.9
Barrow,5667,1071,18.9
Coffee,5010,946,18.9
Habersham,4927,931,18.9
Dawson,4927,931,18.9
Walker,4285,809,18.9
Colquitt,4271,807,18.9
Bryan,4156,785,18.9
White,4116,777,18.9
Polk,4096,774,18.9
Lumpkin,3802,718,18.9
Effingham,3664,692,18.9
Wayne,3642,688,18.9
Sumter,3587,677,18.9
Monroe,3572,675,18.9
Pickens,3379,638,18.9
Oconee,3336,630,18.9
Toombs,3317,626,18.9
Gilmer,3275,619,18.9
Crisp,3255,615,18.9
Fannin,3146,594,18.9
Franklin,2883,544,18.9
Peach,2855,539,18.9
Morgan,2849,538,18.9
Appling,2741,518,18.9
Banks,2712,512,18.9
Decatur,2656,502,18.9
Union,2657,502,18.9
Washington,2609,493,18.9
Haralson,2607,492,18.9
Burke,2500,472,18.9
Butts,2493,471,18.9
Hart,2407,454,18.9
Rabun,2400,453,18.9
Upson,2343,442,18.9
Murray,2337,441,18.9
McDuffie,2278,430,18.9
Lee,2005,378,18.9
Madison,1941,366,18.9
Mitchell,1890,357,18.9
Harris,1866,352,18.9
Emanuel,1808,341,18.9
Jones,1752,331,18.9
Grady,1711,323,18.9
Stephens,1704,322,18.9
Tattnall,1681,317,18.9
Wilkinson,1678,317,18.9
Elbert,1639,309,18.9
Chattooga,1621,306,18.9
Dodge,1601,302,18.9
Towns,1565,295,18.8
Ben Hill,1561,295,18.9
Putnam,1551,293,18.9
Meriwether,1515,286,18.9
Jefferson,1437,271,18.9
Pike,1393,263,18.9
Chattahoochee,1376,260,18.9
Greene,1375,259,18.8
Lamar,1365,258,18.9
McIntosh,1338,252,18.8
Dade,1300,245,18.8
Pierce,1254,237,18.9
Berrien,1244,235,18.9
Cook,1223,231,18.9
Telfair,1165,220,18.9
Candler,1150,217,18.9
Worth,1150,217,18.9
Brantley,1135,214,18.9
Dooly,1121,211,18.8
Jeff Davis,1086,205,18.9
Pulaski,1047,197,18.8
Screven,1029,194,18.9
Oglethorpe,912,172,18.9
Early,907,171,18.9
Terrell,886,167,18.8
Evans,877,165,18.8
Bacon,867,163,18.8
Brooks,842,159,18.9
Charlton,846,159,18.8
Wilkes,844,159,18.8
Macon,795,150,18.9
Jasper,788,148,18.8
Bleckley,776,146,18.8
Seminole,730,137,18.8
Long,681,128,18.8
Heard,674,127,18.8
Irwin,667,126,18.9
Turner,620,117,18.9
Lanier,580,109,18.8
Lincoln,556,105,18.9
Crawford,551,104,18.9
Taylor,545,103,18.9
Marion,535,101,18.9
Twiggs,533,100,18.8
Montgomery,525,99,18.9
Wilcox,513,96,18.7
Clinch,510,96,18.8
Hancock,497,93,18.7
Jenkins,484,91,18.8
Talbot,480,90,18.8
Wheeler,481,90,18.7
Atkinson,476,89,18.7
Stewart,468,88,18.8
Miller,453,85,18.8
Johnson,441,83,18.8
Randolph,420,79,18.8
Calhoun,423,79,18.7
Treutlen,312,58,18.6
Warren,310,58,18.7
Schley,190,35,18.4
Echols,173,32,18.5
Glascock,164,30,18.3
Clay,147,27,18.4
Quitman,114,21,18.4
Baker,86,16,18.6
Webster,83,15,18.1
Taliaferro,49,9,18.4



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,1701082,321444,18.9
