BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hennepin,14481,14481,100.0
Ramsey,6431,6431,100.0
Dakota,4472,4472,100.0
Anoka,3654,3654,100.0
Washington,2598,2598,100.0
St. Louis,2062,2062,100.0
Stearns,1806,1806,100.0
Olmsted,1691,1691,100.0
Scott,1595,1595,100.0
Wright,1410,1410,100.0
Carver,1080,1080,100.0
Sherburne,1018,1018,100.0
Blue Earth,882,882,100.0
Clay,796,796,100.0
Rice,717,717,100.0
Winona,628,628,100.0
Crow Wing,562,562,100.0
Chisago,526,526,100.0
Beltrami,511,511,100.0
Otter Tail,471,471,100.0
Benton,443,443,100.0
Goodhue,425,425,100.0
Kandiyohi,397,397,100.0
Nicollet,390,390,100.0
Isanti,388,388,100.0
Mower,380,380,100.0
Itasca,377,377,100.0
Steele,349,349,100.0
McLeod,342,342,100.0
Douglas,323,323,100.0
Carlton,321,321,100.0
Becker,309,309,100.0
Polk,298,298,100.0
Morrison,296,296,100.0
Lyon,274,274,100.0
Freeborn,271,271,100.0
Le Sueur,270,270,100.0
Mille Lacs,242,242,100.0
Pine,238,238,100.0
Brown,236,236,100.0
Cass,223,223,100.0
Dodge,211,211,100.0
Nobles,207,207,100.0
Waseca,207,207,100.0
Meeker,203,203,100.0
Todd,202,202,100.0
Wabasha,186,186,100.0
Fillmore,182,182,100.0
Martin,169,169,100.0
Hubbard,163,163,100.0
Houston,160,160,100.0
Pennington,141,141,100.0
Kanabec,140,140,100.0
Roseau,137,137,100.0
Sibley,134,134,100.0
Redwood,130,130,100.0
Renville,126,126,100.0
Wadena,125,125,100.0
Stevens,118,118,100.0
Faribault,114,114,100.0
Chippewa,109,109,100.0
Aitkin,105,105,100.0
Koochiching,102,102,100.0
Watonwan,101,101,100.0
Cottonwood,95,95,100.0
Pope,91,91,100.0
Jackson,87,87,100.0
Yellow Medicine,85,85,100.0
Rock,84,84,100.0
Swift,83,83,100.0
Lake,83,83,100.0
Pipestone,82,82,100.0
Marshall,80,80,100.0
Clearwater,76,76,100.0
Murray,67,67,100.0
Norman,56,56,100.0
Wilkin,55,55,100.0
Lac qui Parle,51,51,100.0
Mahnomen,49,49,100.0
Grant,48,48,100.0
Lincoln,46,46,100.0
Cook,43,43,100.0
Big Stone,38,38,100.0
Red Lake,36,36,100.0
Kittson,33,33,100.0
Lake of the Woods,30,30,100.0
Traverse,28,28,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,59081,59081,100.0
