BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hennepin,114011,53170,46.6
Ramsey,48461,22600,46.6
St. Louis,23481,10950,46.6
Dakota,22440,10465,46.6
Anoka,15045,7016,46.6
Washington,11994,5593,46.6
Stearns,9710,4528,46.6
Olmsted,6243,2911,46.6
Wright,5647,2633,46.6
Blue Earth,5307,2474,46.6
Scott,4819,2247,46.6
Kandiyohi,4084,1904,46.6
Carver,3904,1820,46.6
Sherburne,3751,1749,46.6
Otter Tail,3637,1696,46.6
Crow Wing,3111,1450,46.6
Chisago,2955,1378,46.6
Beltrami,2841,1324,46.6
Douglas,2716,1266,46.6
Itasca,2553,1190,46.6
Clay,2395,1116,46.6
Benton,2369,1104,46.6
Rice,2341,1091,46.6
Goodhue,2274,1060,46.6
Winona,2147,1001,46.6
Mower,2134,995,46.6
McLeod,2080,970,46.6
Isanti,2021,942,46.6
Carlton,1887,880,46.6
Polk,1681,783,46.6
Lyon,1633,761,46.6
Steele,1557,726,46.6
Brown,1557,726,46.6
Nicollet,1516,707,46.6
Freeborn,1490,694,46.6
Morrison,1487,693,46.6
Cass,1372,639,46.6
Becker,1274,594,46.6
Mille Lacs,1241,578,46.6
Martin,1237,576,46.6
Pine,998,465,46.6
Le Sueur,980,457,46.6
Waseca,976,455,46.6
Meeker,934,435,46.6
Nobles,934,435,46.6
Fillmore,932,434,46.6
Renville,901,420,46.6
Wadena,858,400,46.6
Redwood,842,392,46.6
Todd,834,388,46.5
Houston,734,342,46.6
Hubbard,722,336,46.5
Wabasha,689,321,46.6
Pennington,630,293,46.5
Aitkin,613,285,46.5
Pipestone,603,281,46.6
Faribault,597,278,46.6
Yellow Medicine,598,278,46.5
Stevens,495,230,46.5
Roseau,494,230,46.6
Chippewa,476,221,46.4
Pope,452,210,46.5
Koochiching,448,208,46.4
Kanabec,444,207,46.6
Murray,441,205,46.5
Watonwan,410,191,46.6
Swift,410,191,46.6
Lake,376,175,46.5
Cottonwood,366,170,46.4
Rock,348,162,46.6
Big Stone,326,152,46.6
Marshall,306,142,46.4
Lac qui Parle,299,139,46.5
Norman,298,138,46.3
Sibley,290,135,46.6
Wilkin,277,129,46.6
Jackson,261,121,46.4
Grant,257,119,46.3
Clearwater,176,82,46.6
Dodge,174,81,46.6
Traverse,175,81,46.3
Lincoln,131,61,46.6
Kittson,107,49,45.8
Lake of the Woods,102,47,46.1
Mahnomen,65,30,46.2
Cook,60,27,45.0
Red Lake,38,17,44.7



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Health care personnel,355280,165645,46.6
