BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Montgomery,89196,30637,34.3
Baltimore,77330,26561,34.3
Prince George's,73503,25247,34.3
Anne Arundel,49616,17042,34.3
Baltimore City,48941,16810,34.3
Howard,26373,9058,34.3
Harford,23957,8228,34.3
Frederick,20991,7210,34.3
Carroll,16183,5558,34.3
Washington,14129,4853,34.3
Charles,12067,4144,34.3
Cecil,9786,3361,34.3
Wicomico,9260,3180,34.3
St. Mary's,8382,2879,34.3
Calvert,7975,2739,34.3
Worcester,7927,2722,34.3
Allegany,7700,2644,34.3
Talbot,5622,1931,34.3
Queen Anne's,5521,1896,34.3
Dorchester,3882,1333,34.3
Garrett,3729,1280,34.3
Caroline,3114,1069,34.3
Kent,2821,968,34.3
Somerset,2432,835,34.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 65-74,530437,182185,34.3
