BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Middlesex,6841,6841,100.0
Worcester,5424,5424,100.0
Essex,3991,3991,100.0
Norfolk,3901,3901,100.0
Bristol,3187,3187,100.0
Plymouth,2984,2984,100.0
Suffolk,2306,2306,100.0
Hampden,2299,2299,100.0
Barnstable,1848,1848,100.0
Berkshire,1498,1498,100.0
Hampshire,540,540,100.0
Franklin,327,327,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,35146,35146,100.0
