BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Maricopa,268123,114974,42.9
Pima,85076,36481,42.9
Pinal,33541,14382,42.9
Yavapai,28033,12020,42.9
Mohave,26211,11239,42.9
Yuma,19261,8259,42.9
Cochise,11600,4974,42.9
Navajo,7471,3203,42.9
Gila,6292,2698,42.9
Coconino,6095,2613,42.9
Apache,4217,1808,42.9
La Paz,4161,1784,42.9
Santa Cruz,3365,1442,42.9
Graham,2219,951,42.9
Greenlee,563,241,42.8



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 75+,506228,217069,42.9
