BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
East Baton Rouge,111016,21756,19.6
Orleans,101752,19941,19.6
Jefferson,81952,16060,19.6
Lafayette,55861,10947,19.6
St. Tammany,41002,8035,19.6
Caddo,38028,7452,19.6
Calcasieu,36593,7171,19.6
Ouachita,26646,5222,19.6
Terrebonne,23006,4508,19.6
Bossier,20906,4097,19.6
Ascension,19997,3919,19.6
Rapides,19260,3774,19.6
Lafourche,17967,3521,19.6
Tangipahoa,17704,3469,19.6
Livingston,14147,2772,19.6
Iberia,11143,2183,19.6
St. Mary,8480,1661,19.6
St. Charles,7986,1565,19.6
Lincoln,7870,1542,19.6
St. Landry,7778,1524,19.6
Iberville,6019,1179,19.6
Plaquemines,5953,1166,19.6
St. John the Baptist,5624,1102,19.6
Vermilion,5490,1075,19.6
West Baton Rouge,5447,1067,19.6
Cameron,5344,1047,19.6
Vernon,5328,1044,19.6
Natchitoches,5124,1004,19.6
Acadia,4872,954,19.6
Webster,4301,842,19.6
St. Martin,4119,807,19.6
St. Bernard,3793,743,19.6
Avoyelles,3553,696,19.6
Jefferson Davis,3332,653,19.6
Beauregard,3213,629,19.6
De Soto,2984,584,19.6
Washington,2939,575,19.6
St. James,2315,453,19.6
Allen,2299,450,19.6
Evangeline,2075,406,19.6
Morehouse,1993,390,19.6
Concordia,1985,389,19.6
Pointe Coupee,1986,389,19.6
Grant,1826,357,19.6
Richland,1762,345,19.6
Sabine,1566,306,19.5
Union,1442,282,19.6
Franklin,1401,274,19.6
West Feliciana,1335,261,19.6
Winn,1330,260,19.5
Claiborne,1309,256,19.6
East Feliciana,1300,254,19.5
LaSalle,1282,251,19.6
Bienville,1262,247,19.6
Assumption,1238,242,19.5
Jackson,1207,236,19.6
Madison,1031,202,19.6
West Carroll,806,157,19.5
Red River,798,156,19.5
Catahoula,758,148,19.5
Caldwell,747,146,19.5
St. Helena,603,118,19.6
East Carroll,390,76,19.5
Tensas,266,52,19.5



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,782841,153389,19.6
