BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Queens,154306,66741,43.3
Kings,153160,66245,43.3
New York,119758,51798,43.3
Nassau,107244,46385,43.3
Suffolk,106782,46186,43.3
Bronx,79394,34340,43.3
Westchester,75549,32676,43.3
Erie,71883,31091,43.3
Monroe,54251,23465,43.3
Onondaga,33678,14566,43.3
Richmond,31060,13434,43.3
Rockland,22878,9895,43.3
Dutchess,21842,9447,43.3
Albany,21824,9439,43.3
Orange,21287,9207,43.3
Oneida,19148,8282,43.3
Broome,17021,7362,43.3
Niagara,16768,7252,43.2
Saratoga,15862,6860,43.2
Ulster,13898,6011,43.3
Schenectady,11810,5108,43.3
Chautauqua,11140,4818,43.2
Rensselaer,10699,4627,43.2
Ontario,8677,3753,43.3
Steuben,7798,3372,43.2
St. Lawrence,7794,3371,43.3
Oswego,7403,3201,43.2
Chemung,6925,2995,43.2
Wayne,6683,2890,43.2
Putnam,6560,2837,43.2
Jefferson,6187,2676,43.3
Cattaraugus,6108,2641,43.2
Cayuga,5977,2585,43.2
Columbia,5858,2533,43.2
Warren,5718,2473,43.2
Tompkins,5652,2444,43.2
Clinton,5576,2411,43.2
Sullivan,5394,2333,43.3
Herkimer,5388,2330,43.2
Otsego,5250,2270,43.2
Madison,5200,2249,43.2
Washington,4842,2094,43.2
Genesee,4809,2080,43.3
Livingston,4546,1966,43.2
Delaware,4533,1960,43.2
Fulton,4313,1865,43.2
Tioga,4273,1848,43.2
Greene,4184,1809,43.2
Chenango,4012,1735,43.2
Montgomery,4002,1730,43.2
Essex,3654,1580,43.2
Allegany,3579,1548,43.3
Franklin,3341,1445,43.3
Cortland,3212,1389,43.2
Orleans,2959,1279,43.2
Wyoming,2716,1174,43.2
Schoharie,2689,1163,43.3
Seneca,2647,1144,43.2
Yates,2090,903,43.2
Lewis,2081,900,43.2
Schuyler,1488,643,43.2
Hamilton,525,227,43.2



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 75+,1375885,595081,43.3
