BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Cass,893,893,100.0
Burleigh,642,642,100.0
Grand Forks,357,357,100.0
Morton,302,302,100.0
Stutsman,252,252,100.0
Stark,225,225,100.0
Ward,190,190,100.0
Barnes,165,165,100.0
Traill,138,138,100.0
Walsh,133,133,100.0
McIntosh,128,128,100.0
Ramsey,114,114,100.0
Nelson,105,105,100.0
Williams,103,103,100.0
Dickey,99,99,100.0
Mercer,79,79,100.0
Richland,77,77,100.0
Pembina,76,76,100.0
Ransom,75,75,100.0
McLean,72,72,100.0
Wells,60,60,100.0
Sargent,56,56,100.0
Pierce,47,47,100.0
Cavalier,42,42,100.0
Renville,41,41,100.0
McKenzie,40,40,100.0
Griggs,38,38,100.0
Emmons,35,35,100.0
Adams,34,34,100.0
Mountrail,32,32,100.0
Logan,32,32,100.0
Rolette,31,31,100.0
Bowman,29,29,100.0
LaMoure,26,26,100.0
Divide,26,26,100.0
McHenry,25,25,100.0
Bottineau,21,21,100.0
Dunn,20,20,100.0
Benson,20,20,100.0
Towner,20,20,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,4900,4900,100.0
