BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Laramie,21736,3344,15.4
Natrona,17903,2755,15.4
Campbell,9882,1520,15.4
Sweetwater,9793,1507,15.4
Fremont,7929,1220,15.4
Albany,7344,1130,15.4
Park,4935,759,15.4
Uinta,4491,691,15.4
Sheridan,4265,656,15.4
Lincoln,3465,533,15.4
Carbon,3416,525,15.4
Converse,2908,447,15.4
Goshen,2729,419,15.4
Teton,2602,400,15.4
Big Horn,2379,366,15.4
Weston,1712,263,15.4
Sublette,1642,252,15.3
Platte,1526,234,15.3
Crook,1411,217,15.4
Johnson,1376,211,15.3
Washakie,1262,194,15.4
Hot Springs,712,109,15.3
Niobrara,473,72,15.2



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,115891,17824,15.4
