BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Sedgwick,127925,16829,13.2
Johnson,109882,14455,13.2
Wyandotte,49968,6573,13.2
Shawnee,47550,6255,13.2
Douglas,26889,3537,13.2
Leavenworth,21400,2815,13.2
Butler,17879,2352,13.2
Riley,16872,2219,13.2
Reno,15700,2065,13.2
Saline,14260,1875,13.1
Finney,10720,1410,13.2
Crawford,10484,1379,13.2
Cowley,9830,1293,13.2
Ford,9765,1284,13.1
Geary,8623,1134,13.2
Lyon,8431,1109,13.2
Montgomery,8401,1105,13.2
Harvey,7490,985,13.2
Franklin,7098,933,13.1
Barton,7046,926,13.1
Miami,6995,920,13.2
Ellis,6942,913,13.2
McPherson,6355,836,13.2
Sumner,6266,824,13.2
Seward,5862,771,13.2
Pottawatomie,5829,766,13.1
Cherokee,5553,730,13.1
Labette,5357,704,13.1
Dickinson,5176,680,13.1
Jefferson,4623,608,13.2
Atchison,4556,599,13.1
Osage,4531,596,13.2
Neosho,4336,570,13.1
Bourbon,4002,526,13.1
Allen,3482,458,13.2
Jackson,3248,427,13.1
Marion,2945,387,13.1
Linn,2733,359,13.1
Brown,2591,340,13.1
Rice,2559,336,13.1
Marshall,2535,333,13.1
Wilson,2347,308,13.1
Cloud,2187,287,13.1
Nemaha,2140,281,13.1
Pratt,2096,275,13.1
Anderson,2023,266,13.1
Pawnee,2005,263,13.1
Coffey,1970,259,13.1
Grant,1930,253,13.1
Thomas,1929,253,13.1
Doniphan,1897,249,13.1
Clay,1863,245,13.2
Ellsworth,1779,234,13.2
Russell,1717,225,13.1
Kingman,1669,219,13.1
Greenwood,1544,203,13.1
Norton,1541,202,13.1
Ottawa,1522,200,13.1
Stevens,1515,199,13.1
Sherman,1514,199,13.1
Wabaunsee,1510,198,13.1
Morris,1471,193,13.1
Gray,1411,185,13.1
Mitchell,1339,176,13.1
Phillips,1296,170,13.1
Harper,1281,168,13.1
Washington,1190,156,13.1
Rooks,1169,153,13.1
Kearny,1151,151,13.1
Scott,1128,148,13.1
Barber,1122,147,13.1
Meade,1077,141,13.1
Stafford,1078,141,13.1
Republic,1070,140,13.1
Haskell,1036,136,13.1
Smith,967,127,13.1
Chautauqua,921,121,13.1
Osborne,868,114,13.1
Woodson,832,109,13.1
Edwards,768,101,13.2
Ness,759,99,13.0
Jewell,736,96,13.0
Rush,733,96,13.1
Hamilton,728,95,13.0
Lincoln,717,94,13.1
Chase,709,93,13.1
Decatur,702,92,13.1
Morton,699,91,13.0
Logan,686,90,13.1
Cheyenne,678,89,13.1
Trego,670,88,13.1
Graham,650,85,13.1
Elk,646,84,13.0
Kiowa,637,83,13.0
Sheridan,593,78,13.2
Gove,538,70,13.0
Rawlins,538,70,13.0
Wichita,528,69,13.1
Stanton,517,68,13.2
Clark,487,64,13.1
Hodgeman,429,56,13.1
Lane,433,56,12.9
Comanche,349,45,12.9
Wallace,318,41,12.9
Greeley,290,38,13.1



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,705332,92741,13.1
