BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Douglas,4962,4962,100.0
Lancaster,3517,3517,100.0
Sarpy,1021,1021,100.0
Hall,701,701,100.0
Buffalo,591,591,100.0
Scotts Bluff,504,504,100.0
Madison,465,465,100.0
Adams,436,436,100.0
Saunders,425,425,100.0
Lincoln,417,417,100.0
Dodge,416,416,100.0
Gage,356,356,100.0
Dawson,329,329,100.0
Platte,285,285,100.0
Otoe,260,260,100.0
Seward,243,243,100.0
Cass,219,219,100.0
Saline,203,203,100.0
York,200,200,100.0
Holt,196,196,100.0
Cuming,190,190,100.0
Washington,187,187,100.0
Merrick,185,185,100.0
Knox,164,164,100.0
Jefferson,158,158,100.0
Richardson,156,156,100.0
Thayer,153,153,100.0
Red Willow,146,146,100.0
Nance,145,145,100.0
Cedar,143,143,100.0
Phelps,140,140,100.0
Butler,129,129,100.0
Dakota,123,123,100.0
Webster,121,121,100.0
Howard,121,121,100.0
Hamilton,119,119,100.0
Boone,113,113,100.0
Nuckolls,113,113,100.0
Wayne,112,112,100.0
Chase,111,111,100.0
Fillmore,111,111,100.0
Sheridan,103,103,100.0
Cheyenne,103,103,100.0
Custer,101,101,100.0
Cherry,96,96,100.0
Polk,93,93,100.0
Antelope,92,92,100.0
Nemaha,91,91,100.0
Clay,91,91,100.0
Morrill,84,84,100.0
Furnas,83,83,100.0
Box Butte,80,80,100.0
Garfield,78,78,100.0
Valley,72,72,100.0
Keith,71,71,100.0
Burt,70,70,100.0
Dawes,66,66,100.0
Dixon,62,62,100.0
Thurston,60,60,100.0
Kearney,59,59,100.0
Colfax,57,57,100.0
Brown,56,56,100.0
Harlan,53,53,100.0
Pierce,52,52,100.0
Pawnee,51,51,100.0
Franklin,44,44,100.0
Kimball,44,44,100.0
Hitchcock,43,43,100.0
Boyd,38,38,100.0
Johnson,36,36,100.0
Perkins,32,32,100.0
Gosper,31,31,100.0
Greeley,24,24,100.0
Garden,23,23,100.0
Hooker,22,22,100.0
Dundy,21,21,100.0
Stanton,21,21,100.0
Frontier,20,20,100.0
Rock,18,18,100.0
Sherman,12,12,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,20939,20939,100.0
