BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Yellowstone,1688,1688,100.0
Missoula,1469,1469,100.0
Gallatin,1377,1377,100.0
Flathead,977,977,100.0
Cascade,822,822,100.0
Lewis and Clark,680,680,100.0
Silver Bow,352,352,100.0
Ravalli,352,352,100.0
Lake,270,270,100.0
Hill,173,173,100.0
Park,158,158,100.0
Lincoln,145,145,100.0
Glacier,142,142,100.0
Big Horn,141,141,100.0
Roosevelt,117,117,100.0
Custer,116,116,100.0
Richland,111,111,100.0
Fergus,101,101,100.0
Jefferson,100,100,100.0
Beaverhead,100,100,100.0
Rosebud,94,94,100.0
Carbon,86,86,100.0
Stillwater,82,82,100.0
Dawson,82,82,100.0
Sanders,82,82,100.0
Deer Lodge,74,74,100.0
Valley,70,70,100.0
Blaine,69,69,100.0
Madison,62,62,100.0
Pondera,55,55,100.0
Teton,53,53,100.0
Chouteau,53,53,100.0
Broadwater,50,50,100.0
Powell,40,40,100.0
Toole,39,39,100.0
Musselshell,37,37,100.0
Mineral,33,33,100.0
Fallon,30,30,100.0
Sheridan,30,30,100.0
Phillips,28,28,100.0
Sweet Grass,27,27,100.0
Granite,25,25,100.0
Liberty,25,25,100.0
Wheatland,19,19,100.0
Meagher,14,14,100.0
Judith Basin,14,14,100.0
McCone,12,12,100.0
Powder River,12,12,100.0
Carter,11,11,100.0
Daniels,11,11,100.0
Garfield,10,10,100.0
Prairie,9,9,100.0
Wibaux,7,7,100.0
Golden Valley,5,5,100.0
Treasure,5,5,100.0
Petroleum,3,3,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,10749,10749,100.0
