BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Milwaukee,71901,22962,31.9
Dane,43356,13846,31.9
Waukesha,41298,13189,31.9
Brown,21850,6978,31.9
Racine,18409,5879,31.9
Outagamie,15441,4931,31.9
Rock,15060,4809,31.9
Winnebago,15050,4806,31.9
Washington,13627,4351,31.9
Kenosha,13478,4304,31.9
Marathon,13012,4155,31.9
Sheboygan,11415,3645,31.9
La Crosse,10567,3374,31.9
Walworth,10510,3356,31.9
Fond du Lac,10436,3332,31.9
Ozaukee,9597,3064,31.9
Eau Claire,9215,2942,31.9
Manitowoc,8770,2800,31.9
Dodge,8326,2659,31.9
Jefferson,8318,2656,31.9
Wood,8023,2562,31.9
St. Croix,7389,2359,31.9
Portage,6662,2127,31.9
Sauk,6611,2111,31.9
Chippewa,6542,2089,31.9
Columbia,5919,1890,31.9
Waupaca,5590,1785,31.9
Barron,5536,1767,31.9
Marinette,5258,1679,31.9
Oneida,5159,1647,31.9
Polk,5108,1631,31.9
Door,4792,1530,31.9
Shawano,4692,1498,31.9
Douglas,4627,1477,31.9
Grant,4619,1475,31.9
Oconto,4553,1454,31.9
Monroe,4403,1406,31.9
Calumet,4255,1358,31.9
Dunn,3971,1268,31.9
Vilas,3820,1219,31.9
Green,3811,1217,31.9
Pierce,3643,1163,31.9
Adams,3500,1117,31.9
Waushara,3386,1081,31.9
Vernon,3289,1050,31.9
Lincoln,3208,1024,31.9
Juneau,3140,1002,31.9
Clark,3047,973,31.9
Trempealeau,2978,951,31.9
Iowa,2586,825,31.9
Bayfield,2558,816,31.9
Burnett,2544,812,31.9
Sawyer,2517,803,31.9
Langlade,2439,778,31.9
Washburn,2424,774,31.9
Green Lake,2309,737,31.9
Kewaunee,2240,715,31.9
Jackson,2209,705,31.9
Marquette,2161,690,31.9
Crawford,2108,673,31.9
Richland,2099,670,31.9
Taylor,2039,651,31.9
Price,1913,610,31.9
Rusk,1879,600,31.9
Ashland,1734,553,31.9
Lafayette,1616,516,31.9
Buffalo,1602,511,31.9
Forest,1162,371,31.9
Iron,945,301,31.9
Pepin,868,277,31.9
Florence,647,206,31.8
Menominee,384,122,31.8



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 65-74,550150,175664,31.9
