BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Bergen,8792,8792,100.0
Middlesex,8442,8442,100.0
Essex,8374,8374,100.0
Hudson,7926,7926,100.0
Monmouth,5541,5541,100.0
Union,5522,5522,100.0
Passaic,5165,5165,100.0
Camden,5072,5072,100.0
Ocean,4851,4851,100.0
Morris,4497,4497,100.0
Burlington,4106,4106,100.0
Mercer,3782,3782,100.0
Somerset,3081,3081,100.0
Gloucester,2835,2835,100.0
Atlantic,2478,2478,100.0
Cumberland,1402,1402,100.0
Sussex,1222,1222,100.0
Hunterdon,1003,1003,100.0
Warren,930,930,100.0
Cape May,699,699,100.0
Salem,562,562,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,86282,86282,100.0
