BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Greenville,5240,5240,100.0
Richland,4955,4955,100.0
Charleston,4378,4378,100.0
Spartanburg,3115,3115,100.0
Horry,2934,2934,100.0
Lexington,2902,2902,100.0
York,2770,2770,100.0
Berkeley,2237,2237,100.0
Anderson,1904,1904,100.0
Dorchester,1649,1649,100.0
Aiken,1616,1616,100.0
Beaufort,1525,1525,100.0
Florence,1422,1422,100.0
Pickens,1358,1358,100.0
Sumter,1076,1076,100.0
Orangeburg,870,870,100.0
Lancaster,843,843,100.0
Greenwood,732,732,100.0
Darlington,650,650,100.0
Oconee,644,644,100.0
Laurens,634,634,100.0
Kershaw,602,602,100.0
Cherokee,578,578,100.0
Georgetown,494,494,100.0
Chesterfield,418,418,100.0
Newberry,353,353,100.0
Colleton,338,338,100.0
Dillon,304,304,100.0
Marion,300,300,100.0
Chester,295,295,100.0
Clarendon,278,278,100.0
Williamsburg,277,277,100.0
Jasper,255,255,100.0
Union,248,248,100.0
Marlboro,224,224,100.0
Abbeville,221,221,100.0
Edgefield,215,215,100.0
Fairfield,203,203,100.0
Barnwell,199,199,100.0
Saluda,177,177,100.0
Hampton,163,163,100.0
Lee,144,144,100.0
Bamberg,131,131,100.0
Calhoun,131,131,100.0
Allendale,68,68,100.0
McCormick,50,50,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,50120,50120,100.0
