BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Pulaski,4524,4524,100.0
Benton,3048,3048,100.0
Washington,2993,2993,100.0
Faulkner,1609,1609,100.0
Sebastian,1385,1385,100.0
Craighead,1294,1294,100.0
Saline,1280,1280,100.0
Garland,941,941,100.0
White,888,888,100.0
Lonoke,830,830,100.0
Pope,742,742,100.0
Jefferson,726,726,100.0
Crawford,650,650,100.0
Crittenden,553,553,100.0
Greene,482,482,100.0
Mississippi,461,461,100.0
Miller,461,461,100.0
Union,395,395,100.0
Independence,379,379,100.0
Boone,355,355,100.0
Baxter,318,318,100.0
Hot Spring,314,314,100.0
Clark,299,299,100.0
Columbia,291,291,100.0
Johnson,277,277,100.0
Carroll,248,248,100.0
Poinsett,240,240,100.0
St. Francis,232,232,100.0
Ouachita,224,224,100.0
Hempstead,222,222,100.0
Drew,213,213,100.0
Yell,209,209,100.0
Cleburne,206,206,100.0
Logan,204,204,100.0
Conway,197,197,100.0
Phillips,196,196,100.0
Ashley,191,191,100.0
Polk,183,183,100.0
Grant,180,180,100.0
Jackson,180,180,100.0
Sevier,178,178,100.0
Arkansas,177,177,100.0
Cross,173,173,100.0
Franklin,169,169,100.0
Randolph,168,168,100.0
Lawrence,165,165,100.0
Madison,148,148,100.0
Howard,144,144,100.0
Sharp,140,140,100.0
Clay,138,138,100.0
Van Buren,136,136,100.0
Marion,122,122,100.0
Little River,122,122,100.0
Desha,120,120,100.0
Bradley,111,111,100.0
Pike,101,101,100.0
Izard,99,99,100.0
Stone,98,98,100.0
Fulton,96,96,100.0
Perry,96,96,100.0
Chicot,90,90,100.0
Scott,89,89,100.0
Lincoln,85,85,100.0
Cleveland,77,77,100.0
Dallas,74,74,100.0
Nevada,72,72,100.0
Prairie,71,71,100.0
Montgomery,71,71,100.0
Newton,68,68,100.0
Lee,67,67,100.0
Searcy,67,67,100.0
Monroe,65,65,100.0
Woodruff,60,60,100.0
Lafayette,58,58,100.0
Calhoun,51,51,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,32386,32386,100.0
