BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Harris,30463,30463,100.0
Dallas,18505,18505,100.0
Tarrant,14818,14818,100.0
Bexar,13477,13477,100.0
Travis,7813,7813,100.0
Collin,6431,6431,100.0
El Paso,5554,5554,100.0
Denton,5447,5447,100.0
Fort Bend,4756,4756,100.0
Hidalgo,4693,4693,100.0
Williamson,3869,3869,100.0
Montgomery,3654,3654,100.0
Bell,2906,2906,100.0
Cameron,2598,2598,100.0
Nueces,2487,2487,100.0
Brazoria,2390,2390,100.0
Lubbock,2206,2206,100.0
Galveston,2205,2205,100.0
McLennan,1836,1836,100.0
Jefferson,1720,1720,100.0
Smith,1666,1666,100.0
Webb,1455,1455,100.0
Brazos,1386,1386,100.0
Hays,1371,1371,100.0
Johnson,1277,1277,100.0
Ellis,1273,1273,100.0
Midland,1162,1162,100.0
Ector,1147,1147,100.0
Guadalupe,1120,1120,100.0
Gregg,1035,1035,100.0
Wichita,1032,1032,100.0
Taylor,1018,1018,100.0
Grayson,1018,1018,100.0
Parker,1001,1001,100.0
Comal,958,958,100.0
Kaufman,950,950,100.0
Randall,941,941,100.0
Potter,908,908,100.0
Tom Green,824,824,100.0
Hunt,756,756,100.0
Henderson,708,708,100.0
Victoria,688,688,100.0
Angelina,677,677,100.0
Orange,652,652,100.0
Bowie,652,652,100.0
Rockwall,650,650,100.0
Liberty,612,612,100.0
Coryell,608,608,100.0
Bastrop,572,572,100.0
Starr,569,569,100.0
Walker,512,512,100.0
Wise,496,496,100.0
Harrison,487,487,100.0
San Patricio,486,486,100.0
Van Zandt,436,436,100.0
Hardin,429,429,100.0
Hood,428,428,100.0
Cherokee,424,424,100.0
Nacogdoches,417,417,100.0
Lamar,407,407,100.0
Rusk,395,395,100.0
Anderson,381,381,100.0
Kerr,368,368,100.0
Polk,363,363,100.0
Navarro,363,363,100.0
Maverick,361,361,100.0
Waller,347,347,100.0
Val Verde,344,344,100.0
Atascosa,330,330,100.0
Wood,328,328,100.0
Burnet,323,323,100.0
Wilson,323,323,100.0
Jasper,320,320,100.0
Hopkins,318,318,100.0
Medina,314,314,100.0
Upshur,310,310,100.0
Cooke,309,309,100.0
Chambers,309,309,100.0
Brown,292,292,100.0
Kendall,290,290,100.0
Jim Wells,286,286,100.0
Fannin,284,284,100.0
Wharton,283,283,100.0
Erath,277,277,100.0
Caldwell,276,276,100.0
Hill,272,272,100.0
Cass,256,256,100.0
Kleberg,251,251,100.0
Matagorda,249,249,100.0
Washington,247,247,100.0
Howard,225,225,100.0
Palo Pinto,220,220,100.0
Titus,209,209,100.0
Austin,209,209,100.0
Hale,199,199,100.0
Milam,198,198,100.0
San Jacinto,197,197,100.0
Aransas,195,195,100.0
Grimes,191,191,100.0
Houston,188,188,100.0
Bee,188,188,100.0
Lampasas,186,186,100.0
Limestone,185,185,100.0
Uvalde,180,180,100.0
Gillespie,179,179,100.0
Panola,172,172,100.0
Hutchinson,165,165,100.0
Shelby,162,162,100.0
Fayette,160,160,100.0
Gray,154,154,100.0
DeWitt,152,152,100.0
Calhoun,147,147,100.0
Lavaca,146,146,100.0
Montague,145,145,100.0
