BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Cumberland,2097,2097,100.0
Penobscot,978,978,100.0
York,896,896,100.0
Kennebec,774,774,100.0
Androscoggin,709,709,100.0
Aroostook,358,358,100.0
Oxford,347,347,100.0
Knox,240,240,100.0
Hancock,212,212,100.0
Somerset,193,193,100.0
Sagadahoc,189,189,100.0
Lincoln,168,168,100.0
Franklin,124,124,100.0
Waldo,118,118,100.0
Piscataquis,100,100,100.0
Washington,97,97,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,7600,7600,100.0
