BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Maricopa,30523,30523,100.0
Pima,8857,8857,100.0
Yavapai,1959,1959,100.0
Mohave,1177,1177,100.0
Yuma,825,825,100.0
Pinal,810,810,100.0
Cochise,538,538,100.0
Gila,376,376,100.0
Coconino,355,355,100.0
Navajo,328,328,100.0
Graham,71,71,100.0
Apache,66,66,100.0
Santa Cruz,38,38,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,45923,45923,100.0
