BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hinds,1085,1085,100.0
Harrison,648,648,100.0
Lauderdale,513,513,100.0
Rankin,447,447,100.0
Forrest,400,400,100.0
Jackson,394,394,100.0
Lee,393,393,100.0
Lowndes,292,292,100.0
Bolivar,277,277,100.0
Warren,273,273,100.0
Jones,243,243,100.0
DeSoto,238,238,100.0
Pike,234,234,100.0
Monroe,234,234,100.0
Madison,228,228,100.0
Marion,226,226,100.0
Pearl River,224,224,100.0
Leflore,219,219,100.0
Sunflower,218,218,100.0
Lincoln,209,209,100.0
Neshoba,191,191,100.0
Alcorn,185,185,100.0
Yazoo,185,185,100.0
Tippah,181,181,100.0
Itawamba,174,174,100.0
Adams,164,164,100.0
Grenada,157,157,100.0
Tishomingo,155,155,100.0
Marshall,153,153,100.0
Oktibbeha,150,150,100.0
Webster,148,148,100.0
Lafayette,144,144,100.0
Pontotoc,144,144,100.0
Hancock,142,142,100.0
Panola,140,140,100.0
Lamar,130,130,100.0
Holmes,122,122,100.0
Newton,120,120,100.0
Leake,119,119,100.0
Prentiss,116,116,100.0
Simpson,113,113,100.0
Winston,113,113,100.0
Chickasaw,112,112,100.0
Calhoun,111,111,100.0
Covington,108,108,100.0
Scott,104,104,100.0
Stone,104,104,100.0
Coahoma,103,103,100.0
Jasper,101,101,100.0
Yalobusha,97,97,100.0
Copiah,92,92,100.0
Greene,91,91,100.0
Clarke,89,89,100.0
Union,87,87,100.0
Walthall,84,84,100.0
Attala,79,79,100.0
Tallahatchie,77,77,100.0
Montgomery,77,77,100.0
Washington,76,76,100.0
Wilkinson,73,73,100.0
George,72,72,100.0
Wayne,72,72,100.0
Tate,70,70,100.0
Clay,70,70,100.0
Claiborne,63,63,100.0
Amite,60,60,100.0
Choctaw,51,51,100.0
Kemper,50,50,100.0
Tunica,46,46,100.0
Jefferson Davis,45,45,100.0
Humphreys,45,45,100.0
Lawrence,42,42,100.0
Sharkey,42,42,100.0
Carroll,42,42,100.0
Quitman,42,42,100.0
Jefferson,40,40,100.0
Perry,37,37,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,12795,12795,100.0
