BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Milwaukee,230404,32586,14.1
Dane,84822,11996,14.1
Waukesha,66459,9399,14.1
Brown,55719,7880,14.1
Racine,51680,7309,14.1
Kenosha,42305,5983,14.1
Winnebago,42018,5942,14.1
Rock,39500,5586,14.1
Outagamie,37674,5328,14.1
Marathon,27087,3831,14.1
Washington,26029,3681,14.1
Sheboygan,24006,3395,14.1
La Crosse,23549,3330,14.1
Dodge,21903,3097,14.1
Walworth,20637,2918,14.1
Fond du Lac,19933,2819,14.1
Eau Claire,19708,2787,14.1
Jefferson,19263,2724,14.1
Manitowoc,17039,2409,14.1
Chippewa,16286,2303,14.1
St. Croix,15702,2220,14.1
Sauk,15325,2167,14.1
Portage,14970,2117,14.1
Ozaukee,14189,2006,14.1
Columbia,13811,1953,14.1
Wood,13527,1913,14.1
Waupaca,12157,1719,14.1
Grant,11061,1564,14.1
Douglas,10586,1497,14.1
Monroe,10277,1453,14.1
Dunn,10218,1445,14.1
Calumet,9923,1403,14.1
Polk,9831,1390,14.1
Marinette,9546,1350,14.1
Barron,9545,1349,14.1
Shawano,9243,1307,14.1
Pierce,9182,1298,14.1
Oconto,8605,1217,14.1
Green,8151,1152,14.1
Lincoln,7469,1056,14.1
Trempealeau,7415,1048,14.1
Clark,7288,1030,14.1
Vernon,6706,948,14.1
Oneida,6533,923,14.1
Juneau,6435,910,14.1
Adams,5653,799,14.1
Waushara,5561,786,14.1
Iowa,5489,776,14.1
Jackson,5391,762,14.1
Vilas,5017,709,14.1
Door,5004,707,14.1
Taylor,4929,697,14.1
Kewaunee,4638,655,14.1
Green Lake,4031,570,14.1
Richland,3949,558,14.1
Langlade,3929,555,14.1
Washburn,3837,542,14.1
Marquette,3813,539,14.1
Sawyer,3787,535,14.1
Ashland,3759,531,14.1
Lafayette,3467,490,14.1
Crawford,3323,469,14.1
Rusk,3310,468,14.1
Burnett,3297,466,14.1
Price,3149,445,14.1
Buffalo,3035,429,14.1
Bayfield,2946,416,14.1
Forest,2148,303,14.1
Pepin,1496,211,14.1
Menominee,1287,182,14.1
Iron,1251,176,14.1
Florence,1044,147,14.1



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,1242256,175661,14.1
