BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Cass,8875,4301,48.5
Burleigh,6617,3206,48.5
Ward,3946,1912,48.5
Grand Forks,3701,1793,48.4
Morton,2202,1067,48.5
Stark,2026,981,48.4
Stutsman,1854,898,48.4
Williams,1478,716,48.4
Richland,1364,661,48.5
Walsh,1124,544,48.4
Barnes,1097,531,48.4
Ramsey,1038,503,48.5
McLean,909,440,48.4
Traill,781,378,48.4
Pembina,742,359,48.4
Mercer,700,339,48.4
Bottineau,640,310,48.4
Rolette,629,304,48.3
Ransom,565,273,48.3
LaMoure,559,270,48.3
McHenry,555,268,48.3
Wells,549,266,48.5
Dickey,530,256,48.3
Cavalier,520,252,48.5
Pierce,498,241,48.4
McIntosh,493,238,48.3
Emmons,489,236,48.3
McKenzie,473,229,48.4
Mountrail,445,215,48.3
Foster,394,190,48.2
Nelson,393,190,48.3
Sargent,362,175,48.3
Benson,360,174,48.3
Grant,350,169,48.3
Griggs,341,165,48.4
Dunn,333,161,48.3
Bowman,327,158,48.3
Hettinger,311,150,48.2
Eddy,305,147,48.2
Divide,279,135,48.4
Logan,280,135,48.2
Towner,269,130,48.3
Kidder,270,130,48.1
Adams,268,129,48.1
Sheridan,224,108,48.2
Renville,199,96,48.2
Steele,167,80,47.9
Burke,164,79,48.2
Golden Valley,158,76,48.1
Oliver,155,75,48.4
Sioux,136,65,47.8
Billings,101,48,47.5
Slope,99,47,47.5



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 75+,51644,24999,48.4
