BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Wake,236016,28618,12.1
Mecklenburg,228441,27700,12.1
Guilford,142787,17313,12.1
Forsyth,94648,11476,12.1
Cumberland,83184,10086,12.1
Durham,71328,8649,12.1
Gaston,63225,7666,12.1
Johnston,58730,7121,12.1
Union,54076,6557,12.1
Cabarrus,50755,6154,12.1
Alamance,50479,6120,12.1
Pitt,50302,6099,12.1
Onslow,50247,6092,12.1
New Hanover,50133,6078,12.1
Buncombe,49368,5986,12.1
Davidson,49037,5946,12.1
Iredell,47659,5778,12.1
Robeson,43408,5263,12.1
Wayne,40464,4906,12.1
Catawba,39226,4756,12.1
Randolph,37899,4595,12.1
Rowan,37610,4560,12.1
Harnett,36558,4432,12.1
Brunswick,31239,3787,12.1
Cleveland,28488,3454,12.1
Nash,27460,3329,12.1
Orange,26315,3190,12.1
Rockingham,25813,3130,12.1
Craven,25729,3119,12.1
Caldwell,25415,3081,12.1
Henderson,24381,2956,12.1
Burke,23783,2883,12.1
Wilson,22627,2743,12.1
Sampson,20807,2522,12.1
Wilkes,20583,2495,12.1
Surry,20356,2468,12.1
Lincoln,20112,2438,12.1
Franklin,19832,2404,12.1
Carteret,19157,2322,12.1
Rutherford,18337,2223,12.1
Duplin,17972,2179,12.1
Moore,17652,2140,12.1
Lenoir,17574,2130,12.1
Halifax,17155,2080,12.1
Edgecombe,17052,2067,12.1
Chatham,16823,2039,12.1
Lee,16799,2036,12.1
Granville,16780,2034,12.1
Stanly,16492,1999,12.1
Columbus,16434,1992,12.1
Haywood,15326,1858,12.1
Hoke,15303,1855,12.1
Richmond,14785,1792,12.1
Pender,14631,1774,12.1
Vance,14229,1725,12.1
Beaufort,14202,1722,12.1
Watauga,14062,1705,12.1
Stokes,12365,1499,12.1
McDowell,12056,1461,12.1
Person,11687,1417,12.1
Scotland,11577,1403,12.1
Pasquotank,11414,1384,12.1
Jackson,11309,1371,12.1
Bladen,11174,1354,12.1
Yadkin,10808,1310,12.1
Alexander,9942,1205,12.1
Davie,9610,1165,12.1
Dare,8679,1052,12.1
Transylvania,8387,1016,12.1
Hertford,8325,1009,12.1
Anson,8009,971,12.1
Montgomery,7915,959,12.1
Cherokee,7660,928,12.1
Macon,7451,903,12.1
Martin,7126,864,12.1
Currituck,7083,858,12.1
Greene,6758,819,12.1
Northampton,6682,810,12.1
Ashe,6575,797,12.1
Caswell,6521,790,12.1
Warren,6481,785,12.1
Bertie,6416,777,12.1
Madison,5473,663,12.1
Avery,4836,586,12.1
Yancey,4398,533,12.1
Polk,4399,533,12.1
Swain,4177,506,12.1
Chowan,3991,483,12.1
Washington,3750,454,12.1
Mitchell,3699,448,12.1
Pamlico,3457,419,12.1
Perquimans,3418,414,12.1
Gates,3399,412,12.1
Alleghany,3185,386,12.1
Jones,3113,377,12.1
Camden,2818,341,12.1
Clay,2788,338,12.1
Graham,2422,293,12.1
Hyde,1789,216,12.1
Tyrrell,1364,165,12.1



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,2623771,318096,12.1
