BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Pulaski,41609,12465,30.0
Washington,27432,8218,30.0
Benton,25742,7711,30.0
Sebastian,16696,5001,30.0
Craighead,12862,3853,30.0
Jefferson,9399,2815,29.9
Mississippi,9211,2759,30.0
Faulkner,8972,2687,29.9
Crawford,7579,2270,30.0
Greene,7311,2190,30.0
Pope,7261,2175,30.0
Garland,7030,2106,30.0
Saline,6594,1975,30.0
White,5795,1736,30.0
Lonoke,5555,1664,30.0
Independence,5263,1576,29.9
Carroll,5201,1558,30.0
Crittenden,5175,1550,30.0
Arkansas,4934,1478,30.0
Union,4805,1439,29.9
Miller,4434,1328,30.0
Baxter,4180,1252,30.0
Johnson,3928,1176,29.9
Howard,3815,1142,29.9
Yell,3670,1099,29.9
Boone,3558,1065,29.9
Hempstead,3210,961,29.9
Columbia,3116,933,29.9
Calhoun,2762,827,29.9
Hot Spring,2705,810,29.9
Randolph,2689,805,29.9
Clark,2528,757,29.9
Marion,2485,744,29.9
Conway,2458,736,29.9
Cleburne,2456,735,29.9
Polk,2387,715,30.0
Logan,2324,696,29.9
Poinsett,2240,671,30.0
Grant,2205,660,29.9
Ashley,2200,659,30.0
St. Francis,2166,648,29.9
Franklin,2134,639,29.9
Drew,2091,626,29.9
Madison,2075,621,29.9
Jackson,2040,611,30.0
Desha,1942,581,29.9
Scott,1812,542,29.9
Little River,1798,538,29.9
Ouachita,1778,532,29.9
Bradley,1545,462,29.9
Phillips,1495,447,29.9
Sevier,1462,437,29.9
Cross,1461,437,29.9
Lawrence,1306,391,29.9
Van Buren,1072,321,29.9
Pike,1068,319,29.9
Dallas,1038,310,29.9
Clay,1025,307,30.0
Lincoln,1010,302,29.9
Izard,970,290,29.9
Sharp,944,282,29.9
Chicot,839,251,29.9
Stone,747,223,29.9
Nevada,724,216,29.8
Fulton,697,208,29.8
Lee,671,201,30.0
Prairie,653,195,29.9
Cleveland,631,189,30.0
Monroe,623,186,29.9
Searcy,603,180,29.9
Woodruff,577,172,29.8
Perry,541,162,29.9
Newton,471,141,29.9
Montgomery,466,139,29.8
Lafayette,454,136,30.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Frontline essential workers,324705,97239,29.9
