BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Miami-Dade,352046,78958,22.4
Broward,233972,52476,22.4
Palm Beach,193854,43478,22.4
Hillsborough,192307,43131,22.4
Orange,172169,38614,22.4
Duval,147825,33154,22.4
Pinellas,131579,29511,22.4
Polk,103673,23252,22.4
Lee,86856,19480,22.4
Brevard,83054,18627,22.4
Pasco,81135,18197,22.4
Volusia,80978,18162,22.4
Seminole,59820,13416,22.4
Marion,55703,12493,22.4
Sarasota,54891,12311,22.4
Escambia,50542,11335,22.4
Osceola,49235,11042,22.4
Lake,48447,10865,22.4
Manatee,48047,10776,22.4
St. Lucie,46067,10332,22.4
Collier,43963,9860,22.4
Leon,40911,9175,22.4
Alachua,35524,7967,22.4
Bay,33536,7521,22.4
Clay,33184,7442,22.4
St. Johns,29579,6634,22.4
Hernando,29411,6596,22.4
Okaloosa,29164,6541,22.4
Santa Rosa,26469,5936,22.4
Charlotte,25803,5787,22.4
Citrus,25091,5627,22.4
Indian River,19711,4420,22.4
Martin,18982,4257,22.4
Highlands,16552,3712,22.4
Flagler,15781,3539,22.4
Sumter,14060,3153,22.4
Putnam,14034,3147,22.4
Nassau,12929,2899,22.4
Columbia,12839,2879,22.4
Walton,11617,2605,22.4
Monroe,11129,2496,22.4
Jackson,9127,2047,22.4
Suwannee,8093,1815,22.4
Levy,7893,1770,22.4
Gadsden,7294,1635,22.4
Okeechobee,6934,1555,22.4
DeSoto,6350,1424,22.4
Hendry,6119,1372,22.4
Bradford,5122,1148,22.4
Baker,5026,1127,22.4
Wakulla,4969,1114,22.4
Washington,4665,1046,22.4
Taylor,4288,961,22.4
Hardee,3905,875,22.4
Dixie,3449,773,22.4
Holmes,3342,749,22.4
Madison,3203,718,22.4
Gilchrist,3078,690,22.4
Union,2890,648,22.4
Gulf,2651,594,22.4
Hamilton,2597,582,22.4
Calhoun,2558,573,22.4
Jefferson,2392,536,22.4
Glades,2302,516,22.4
Franklin,2004,449,22.4
Liberty,1703,381,22.4
Lafayette,1521,341,22.4



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,2885944,647242,22.4
