BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Oklahoma,5306,5306,100.0
Tulsa,4228,4228,100.0
Cleveland,1711,1711,100.0
Comanche,724,724,100.0
Muskogee,633,633,100.0
Rogers,593,593,100.0
Stephens,565,565,100.0
Canadian,536,536,100.0
Garfield,498,498,100.0
Pottawatomie,486,486,100.0
Washington,475,475,100.0
Payne,429,429,100.0
Carter,357,357,100.0
Pittsburg,354,354,100.0
Creek,342,342,100.0
Jackson,334,334,100.0
Kay,297,297,100.0
Custer,278,278,100.0
Le Flore,264,264,100.0
Pontotoc,261,261,100.0
Okmulgee,252,252,100.0
Kingfisher,238,238,100.0
Cherokee,223,223,100.0
Seminole,216,216,100.0
Logan,211,211,100.0
McClain,203,203,100.0
Beckham,195,195,100.0
Bryan,183,183,100.0
Lincoln,183,183,100.0
Grady,177,177,100.0
Mayes,168,168,100.0
Garvin,166,166,100.0
Delaware,159,159,100.0
Wagoner,150,150,100.0
Okfuskee,139,139,100.0
Ottawa,137,137,100.0
Sequoyah,130,130,100.0
McIntosh,127,127,100.0
Washita,122,122,100.0
Woodward,121,121,100.0
Hughes,117,117,100.0
Latimer,111,111,100.0
Kiowa,102,102,100.0
Pawnee,101,101,100.0
Craig,100,100,100.0
Woods,93,93,100.0
Choctaw,91,91,100.0
Murray,89,89,100.0
Marshall,85,85,100.0
Major,81,81,100.0
Osage,75,75,100.0
Grant,70,70,100.0
Caddo,68,68,100.0
Nowata,61,61,100.0
Noble,57,57,100.0
Blaine,57,57,100.0
Harper,56,56,100.0
Pushmataha,52,52,100.0
Love,49,49,100.0
Dewey,47,47,100.0
Greer,45,45,100.0
Haskell,45,45,100.0
Atoka,45,45,100.0
Johnston,44,44,100.0
Adair,43,43,100.0
Ellis,42,42,100.0
Coal,41,41,100.0
Harmon,40,40,100.0
Texas,38,38,100.0
Beaver,36,36,100.0
Jefferson,32,32,100.0
McCurtain,31,31,100.0
Tillman,24,24,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,24239,24239,100.0
