BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Shelby,122923,33958,27.6
Davidson,72367,19992,27.6
Hamilton,46390,12815,27.6
Rutherford,44148,12196,27.6
Knox,39949,11036,27.6
Sullivan,20592,5688,27.6
Williamson,18868,5212,27.6
Sumner,17947,4958,27.6
Montgomery,17300,4779,27.6
Anderson,16569,4577,27.6
Madison,15911,4395,27.6
Blount,15050,4157,27.6
Bradley,14493,4003,27.6
Hamblen,13735,3794,27.6
Maury,12562,3470,27.6
Wilson,12489,3450,27.6
Washington,12395,3424,27.6
Greene,10223,2824,27.6
McMinn,10140,2801,27.6
Putnam,10107,2792,27.6
Robertson,8901,2458,27.6
Coffee,8350,2306,27.6
Monroe,8250,2279,27.6
Sevier,7406,2045,27.6
Loudon,7373,2036,27.6
Hawkins,7126,1968,27.6
Bedford,6724,1857,27.6
Dickson,6458,1784,27.6
Dyer,6032,1666,27.6
Cumberland,5804,1603,27.6
Warren,5707,1576,27.6
Marshall,5377,1485,27.6
Gibson,5284,1459,27.6
Tipton,5088,1405,27.6
Jefferson,4927,1361,27.6
Rhea,4881,1348,27.6
Cheatham,4837,1336,27.6
Giles,4804,1327,27.6
Lawrence,4706,1300,27.6
Franklin,4630,1279,27.6
Carter,4373,1208,27.6
Obion,4317,1192,27.6
Henry,4269,1179,27.6
Roane,4062,1122,27.6
Claiborne,3952,1091,27.6
Fayette,3802,1050,27.6
Weakley,3758,1038,27.6
Lincoln,3696,1021,27.6
Campbell,3665,1012,27.6
White,3372,931,27.6
Marion,3372,931,27.6
DeKalb,3317,916,27.6
Hardin,3312,914,27.6
Hardeman,3262,901,27.6
Cocke,3257,899,27.6
Henderson,3190,881,27.6
Lauderdale,3020,834,27.6
Scott,2580,712,27.6
Humphreys,2556,706,27.6
Haywood,2543,702,27.6
Unicoi,2505,692,27.6
McNairy,2418,667,27.6
Smith,2358,651,27.6
Macon,2340,646,27.6
Grainger,2303,636,27.6
Overton,2090,577,27.6
Crockett,1938,535,27.6
Carroll,1867,515,27.6
Johnson,1829,505,27.6
Benton,1787,493,27.6
Hickman,1747,482,27.6
Meigs,1677,463,27.6
Chester,1531,422,27.6
Morgan,1386,382,27.6
Stewart,1379,380,27.6
Union,1338,369,27.6
Wayne,1282,354,27.6
Fentress,1266,349,27.6
Decatur,1171,323,27.6
Sequatchie,1151,317,27.5
Lewis,1123,310,27.6
Polk,1028,283,27.5
Cannon,974,269,27.6
Grundy,968,267,27.6
Perry,891,246,27.6
Jackson,741,204,27.5
Bledsoe,709,195,27.5
Trousdale,687,189,27.5
Houston,650,179,27.5
Clay,631,174,27.6
Lake,517,142,27.5
Van Buren,436,120,27.5
Hancock,414,114,27.5
Moore,348,96,27.6
Pickett,289,79,27.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Frontline essential workers,782267,216064,27.6
