BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Middlesex,11932,11932,100.0
Worcester,6620,6620,100.0
Essex,6198,6198,100.0
Suffolk,5959,5959,100.0
Norfolk,5695,5695,100.0
Plymouth,4305,4305,100.0
Bristol,4238,4238,100.0
Hampden,3491,3491,100.0
Barnstable,1711,1711,100.0
Hampshire,1105,1105,100.0
Berkshire,969,969,100.0
Franklin,445,445,100.0
Dukes,156,156,100.0
Nantucket,89,89,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,52913,52913,100.0
