BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Middlesex,15177,15177,100.0
Suffolk,9707,9707,100.0
Worcester,7200,7200,100.0
Essex,6719,6719,100.0
Norfolk,6154,6154,100.0
Bristol,4879,4879,100.0
Hampden,4205,4205,100.0
Plymouth,4133,4133,100.0
Hampshire,1828,1828,100.0
Barnstable,1301,1301,100.0
Berkshire,968,968,100.0
Franklin,539,539,100.0
Dukes,124,124,100.0
Nantucket,93,93,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,63027,63027,100.0
