BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Fairfax,6672,6672,100.0
Virginia Beach City,3431,3431,100.0
Chesterfield,2634,2634,100.0
Loudoun,2622,2622,100.0
Prince William,2612,2612,100.0
Henrico,2396,2396,100.0
Norfolk City,2036,2036,100.0
Chesapeake City,1806,1806,100.0
Richmond City,1703,1703,100.0
Arlington,1351,1351,100.0
Newport News City,1336,1336,100.0
Stafford,1062,1062,100.0
Hampton City,1028,1028,100.0
Spotsylvania,978,978,100.0
Alexandria City,899,899,100.0
Hanover,841,841,100.0
Roanoke City,786,786,100.0
Portsmouth City,774,774,100.0
Albemarle,762,762,100.0
Roanoke,743,743,100.0
Suffolk City,697,697,100.0
Rockingham,622,622,100.0
Bedford,611,611,100.0
Frederick,607,607,100.0
Montgomery,601,601,100.0
Lynchburg City,599,599,100.0
Augusta,596,596,100.0
James City,583,583,100.0
Fauquier,504,504,100.0
York,452,452,100.0
Pittsylvania,420,420,100.0
Henry,397,397,100.0
Campbell,395,395,100.0
Franklin,383,383,100.0
Culpeper,366,366,100.0
Danville City,339,339,100.0
Washington,337,337,100.0
Gloucester,326,326,100.0
Charlottesville City,326,326,100.0
Shenandoah,311,311,100.0
Harrisonburg City,309,309,100.0
Prince George,305,305,100.0
Petersburg City,302,302,100.0
Halifax,292,292,100.0
Warren,291,291,100.0
Accomack,275,275,100.0
Manassas City,266,266,100.0
Louisa,266,266,100.0
Isle of Wight,265,265,100.0
Orange,263,263,100.0
Pulaski,261,261,100.0
Mecklenburg,259,259,100.0
Botetourt,248,248,100.0
Caroline,244,244,100.0
Fredericksburg City,244,244,100.0
Tazewell,239,239,100.0
Amherst,233,233,100.0
Wythe,227,227,100.0
Wise,225,225,100.0
Hopewell City,220,220,100.0
Fluvanna,219,219,100.0
Dinwiddie,219,219,100.0
Salem City,219,219,100.0
Staunton City,218,218,100.0
Winchester City,212,212,100.0
Goochland,208,208,100.0
Prince Edward,208,208,100.0
Carroll,207,207,100.0
Waynesboro City,204,204,100.0
Powhatan,198,198,100.0
Smyth,185,185,100.0
King George,183,183,100.0
Page,182,182,100.0
New Kent,180,180,100.0
Rockbridge,179,179,100.0
Southampton,161,161,100.0
Brunswick,156,156,100.0
Fairfax City,149,149,100.0
King William,146,146,100.0
Colonial Heights City,145,145,100.0
Russell,144,144,100.0
Nottoway,141,141,100.0
Greene,141,141,100.0
Westmoreland,137,137,100.0
Buckingham,132,132,100.0
Nelson,131,131,100.0
Giles,127,127,100.0
Appomattox,120,120,100.0
Greensville,120,120,100.0
Radford City,117,117,100.0
Northampton,116,116,100.0
Floyd,116,116,100.0
Alleghany,115,115,100.0
Buchanan,112,112,100.0
Patrick,111,111,100.0
Sussex,109,109,100.0
Lee,109,109,100.0
Amelia,108,108,100.0
Williamsburg City,106,106,100.0
Dickenson,104,104,100.0
Madison,104,104,100.0
Grayson,104,104,100.0
Martinsville City,102,102,100.0
Essex,100,100,100.0
Clarke,99,99,100.0
Manassas Park City,95,95,100.0
Lunenburg,94,94,100.0
Charlotte,93,93,100.0
Falls Church City,90,90,100.0
Richmond,89,89,100.0
Poquoson City,89,89,100.0
Scott,89,89,100.0
Middlesex,87,87,100.0
Northumberland,86,86,100.0
Franklin City,81,81,100.0
Cumberland,76,76,100.0
Lancaster,75,75,100.0
Mathews,75,75,100.0
Bristol City,72,72,100.0
Lexington City,69,69,100.0
King and Queen,63,63,100.0
Charles City,62,62,100.0
Covington City,61,61,100.0
Galax City,57,57,100.0
Surry,52,52,100.0
Buena Vista City,51,51,100.0
Rappahannock,50,50,100.0
Bland,49,49,100.0
Emporia City,42,42,100.0
Bath,41,41,100.0
Craig,39,39,100.0
Norton City,29,29,100.0
Highland,20,20,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,59757,59757,100.0
