BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Philadelphia,13944,13944,100.0
Allegheny,10269,10269,100.0
Montgomery,6784,6784,100.0
Bucks,5233,5233,100.0
Delaware,4872,4872,100.0
Lancaster,4277,4277,100.0
Chester,4167,4167,100.0
York,3552,3552,100.0
Berks,3304,3304,100.0
Lehigh,3180,3180,100.0
Westmoreland,3019,3019,100.0
Luzerne,2759,2759,100.0
Northampton,2667,2667,100.0
Dauphin,2274,2274,100.0
Erie,2208,2208,100.0
Cumberland,1862,1862,100.0
Washington,1832,1832,100.0
Lackawanna,1809,1809,100.0
Butler,1551,1551,100.0
Beaver,1429,1429,100.0
Monroe,1339,1339,100.0
Schuylkill,1227,1227,100.0
Franklin,1193,1193,100.0
Centre,1145,1145,100.0
Fayette,1130,1130,100.0
Cambria,1123,1123,100.0
Lebanon,1101,1101,100.0
Blair,1028,1028,100.0
Lycoming,1002,1002,100.0
Mercer,981,981,100.0
Adams,828,828,100.0
Lawrence,804,804,100.0
Northumberland,800,800,100.0
Crawford,696,696,100.0
Indiana,676,676,100.0
Somerset,595,595,100.0
Clearfield,581,581,100.0
Columbia,579,579,100.0
Armstrong,563,563,100.0
Bradford,521,521,100.0
Carbon,510,510,100.0
Venango,462,462,100.0
Pike,426,426,100.0
Bedford,414,414,100.0
Perry,405,405,100.0
Wayne,389,389,100.0
Mifflin,386,386,100.0
Jefferson,360,360,100.0
Susquehanna,359,359,100.0
McKean,355,355,100.0
Union,343,343,100.0
Tioga,339,339,100.0
Huntingdon,338,338,100.0
Greene,333,333,100.0
Warren,320,320,100.0
Clinton,320,320,100.0
Snyder,296,296,100.0
Clarion,291,291,100.0
Elk,265,265,100.0
Wyoming,249,249,100.0
Juniata,216,216,100.0
Montour,186,186,100.0
Potter,125,125,100.0
Fulton,115,115,100.0
Forest,54,54,100.0
Sullivan,48,48,100.0
Cameron,40,40,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,106848,106848,100.0
